"Key","MainFile","MainLine","TranslationFile","TranslationLine","English","Russian","BuiltinRussian"
"valyrian_invasion_vs_sword_2_3","localization/english/valyrian_fsb_poses_l_english.yml","40","localization/russian/valyrian_fsb_poses_l_russian.yml","41","@valyrian_steel_icon! Valyrian Steel Sword 2 Duel","@valyrian_steel_icon! Меч из валирийской стали (вариант 2) — дуэль","@valyrian_steel_icon! Меч из валирийской стали 2 Дуэль"
"valyrian_invasion_vs_sword_3_1","localization/english/valyrian_fsb_poses_l_english.yml","42","localization/russian/valyrian_fsb_poses_l_russian.yml","43","@valyrian_steel_icon! Valyrian Steel Sword 3 Low","@valyrian_steel_icon! Меч из валирийской стали (вариант 3) — низкая стойка","@valyrian_steel_icon! Меч из валирийской стали 3 Низ"
"valyrian_invasion_vs_sword_3_2","localization/english/valyrian_fsb_poses_l_english.yml","43","localization/russian/valyrian_fsb_poses_l_russian.yml","44","@valyrian_steel_icon! Valyrian Steel Sword 3 Shoulder","@valyrian_steel_icon! Меч из валирийской стали (вариант 3) — на плече","@valyrian_steel_icon! Меч из валирийской стали 3 Плечо"
"valyrian_invasion_vs_sword_3_3","localization/english/valyrian_fsb_poses_l_english.yml","44","localization/russian/valyrian_fsb_poses_l_russian.yml","45","@valyrian_steel_icon! Valyrian Steel Sword 3 Duel","@valyrian_steel_icon! Меч из валирийской стали (вариант 3) — дуэль","@valyrian_steel_icon! Меч из валирийской стали 3 Дуэль"
"valyrian_invasion_vs_sword_4_1","localization/english/valyrian_fsb_poses_l_english.yml","47","localization/russian/valyrian_fsb_poses_l_russian.yml","48","@valyrian_steel_icon! Valyrian Steel Sword 4 Low","@valyrian_steel_icon! Меч из валирийской стали (вариант 4) — низкая стойка","@valyrian_steel_icon! Меч из валирийской стали 4 Низ"
"valyrian_invasion_vs_sword_4_2","localization/english/valyrian_fsb_poses_l_english.yml","48","localization/russian/valyrian_fsb_poses_l_russian.yml","49","@valyrian_steel_icon! Valyrian Steel Sword 4 Shoulder","@valyrian_steel_icon! Меч из валирийской стали (вариант 4) — на плече","@valyrian_steel_icon! Меч из валирийской стали 4 Плечо"
"valyrian_invasion_vs_sword_4_3","localization/english/valyrian_fsb_poses_l_english.yml","49","localization/russian/valyrian_fsb_poses_l_russian.yml","50","@valyrian_steel_icon! Valyrian Steel Sword 4 Duel","@valyrian_steel_icon! Меч из валирийской стали (вариант 4) — дуэль","@valyrian_steel_icon! Меч из валирийской стали 4 Дуэль"
"valyrian_invasion_vs_sword_5_1","localization/english/valyrian_fsb_poses_l_english.yml","67","localization/russian/valyrian_fsb_poses_l_russian.yml","68","@valyrian_steel_icon! Valyrian Steel Sword 5 Low","@valyrian_steel_icon! Меч из валирийской стали (вариант 5) — низкая стойка","@valyrian_steel_icon! Меч из валирийской стали 5 Низ"
"valyrian_invasion_vs_sword_5_2","localization/english/valyrian_fsb_poses_l_english.yml","68","localization/russian/valyrian_fsb_poses_l_russian.yml","69","@valyrian_steel_icon! Valyrian Steel Sword 5 Shoulder","@valyrian_steel_icon! Меч из валирийской стали (вариант 5) — на плече","@valyrian_steel_icon! Меч из валирийской стали 5 Плечо"
"valyrian_invasion_vs_sword_5_3","localization/english/valyrian_fsb_poses_l_english.yml","69","localization/russian/valyrian_fsb_poses_l_russian.yml","70","@valyrian_steel_icon! Valyrian Steel Sword 5 Duel","@valyrian_steel_icon! Меч из валирийской стали (вариант 5) — дуэль","@valyrian_steel_icon! Меч из валирийской стали 5 Дуэль"
"valyrian_page_flipping","localization/english/valyrian_fsb_poses_l_english.yml","112","localization/russian/valyrian_fsb_poses_l_russian.yml","113","@valyrian_steel_icon! Valyrian Book (Reading)","@valyrian_steel_icon! Валирийская книга (чтение)","@valyrian_steel_icon! Валирийская книга (Чтение)"" ""@valyrian_steel_icon! Валирийская книга (Чтение)"
"valyrian_throne_room_writer","localization/english/valyrian_fsb_poses_l_english.yml","113","localization/russian/valyrian_fsb_poses_l_russian.yml","114","@valyrian_steel_icon! Valyrian Book (Writing/Quill)","@valyrian_steel_icon! Валирийская книга (письмо пером)","@valyrian_steel_icon! Валирийская книга (Писать/Перо)"" ""@valyrian_steel_icon! Валирийская книга (Писать/Перо)"
"voyage_effect_1","localization/english/valyrian_decisions_l_english.yml","6","localization/russian/valyrian_decisions_l_russian.yml","7","A voyage into the smoking sea is dangerous, but keep in mind, with great risk comes great reward.","Путь через Дымное море смертельно опасен, но большая награда редко достаётся без большого риска.","Путешествие в дымное море опасно, но имейте в виду, что с большим риском приходит большая награда."
"voyage_effect_2","localization/english/valyrian_decisions_l_english.yml","7","localization/russian/valyrian_decisions_l_russian.yml","8","A successful voyage to valyria will yield [piety|E] and [prestige|E]. There is also the chance of finding ancient Valyrian Steel, dragon eggs, and more.","Успешное плавание в Старую Валирию принесёт [piety|E] и [prestige|E]. Также есть шанс найти древнюю валирийскую сталь, драконьи яйца и другие артефакты Валирийского фригольда, уцелевшие после Рока Валирии.","Успешное путешествие в Валирию принесет [Concept('piety', 'благочестие')|E] и [Concept('prestige', 'престиж')|E]. Также есть шанс найти древнюю валирийскую сталь, яйца драконов и многое другое."
"voyage_illness_warning","localization/english/valyrian_decisions_l_english.yml","8","localization/russian/valyrian_decisions_l_russian.yml","9","@warning_icon! #X It is dangerous to voyage while [GetTrait('ill').GetName( GetPlayer )]#!","@warning_icon! #X Опасно отправляться в плавание, пока у вас есть свойство [GetTrait('ill').GetName( GetPlayer )]#!","@warning_icon! #X It is dangerous to voyage while [GetTrait('ill').GetName( GetPlayer )]#!"
"voyage_to_valyria_decision","localization/english/valyrian_decisions_l_english.yml","2","localization/russian/valyrian_decisions_l_russian.yml","3","Voyage to Valyria","Плавание в Старую Валирию","Путешествие в Валирию"
"voyage_to_valyria_decision_confirm","localization/english/valyrian_decisions_l_english.yml","5","localization/russian/valyrian_decisions_l_russian.yml","6","Prepare my ship.","Подготовить мой корабль","Подготовьте мой корабль."
"voyage_to_valyria_desc","localization/english/valyrian_decisions_l_english.yml","4","localization/russian/valyrian_decisions_l_russian.yml","5","Undertake a voyage to find long lost Valyrian artifacts. Traveling to the smoking seas is incredibly dangerous, most who travel there do not return.","Отправьтесь в плавание за давно утраченными валирийскими артефактами. Путь к Дымному морю смертельно опасен: большинство тех, кто уходит к берегам Старой Валирии, уже не возвращается.","Отправляйтесь в путешествие, чтобы найти давно потерянные валирийские артефакты. Путешествие к дымному морю невероятно опасно, большинство путешественников не возвращаются."""
"vs_axe_poses_list","localization/english/valyrian_fsb_poses_l_english.yml","10","localization/russian/valyrian_fsb_poses_l_russian.yml","11","Valyrian Steel Axe","Топор из валирийской стали","Топор из валирийской стали"
"vs_dagger_1_poses_list","localization/english/valyrian_fsb_poses_l_english.yml","12","localization/russian/valyrian_fsb_poses_l_russian.yml","13","Valyrian Steel Dagger","Кинжал из валирийской стали","Кинжал из валирийской стали"
"vs_default","localization/english/valyrian_decisions_l_english.yml","73","localization/russian/valyrian_decisions_l_russian.yml","74","default text","текст по умолчанию","default text"
"vs_mace_poses_list","localization/english/valyrian_fsb_poses_l_english.yml","8","localization/russian/valyrian_fsb_poses_l_russian.yml","9","Valyrian Steel Mace","Булава из валирийской стали","Булава из валирийской стали"
"vs_spear_1_poses_list","localization/english/valyrian_fsb_poses_l_english.yml","9","localization/russian/valyrian_fsb_poses_l_russian.yml","10","Valyrian Steel Spear","Копьё из валирийской стали","Копье из валирийской стали"
"vs_sword_1_poses_list","localization/english/valyrian_fsb_poses_l_english.yml","3","localization/russian/valyrian_fsb_poses_l_russian.yml","4","Valyrian Steel Sword (Variant 1)","Меч из валирийской стали (вариант 1)","Меч из валирийской стали (Вариант 1)"
"vs_sword_2_poses_list","localization/english/valyrian_fsb_poses_l_english.yml","4","localization/russian/valyrian_fsb_poses_l_russian.yml","5","Valyrian Steel Sword (Variant 2)","Меч из валирийской стали (вариант 2)","Меч из валирийской стали (Вариант 2)"
"vs_sword_3_poses_list","localization/english/valyrian_fsb_poses_l_english.yml","5","localization/russian/valyrian_fsb_poses_l_russian.yml","6","Valyrian Steel Sword (Variant 3)","Меч из валирийской стали (вариант 3)","Меч из валирийской стали (Вариант 3)"
"vs_sword_4_poses_list","localization/english/valyrian_fsb_poses_l_english.yml","6","localization/russian/valyrian_fsb_poses_l_russian.yml","7","Valyrian Steel Sword (Variant 4)","Меч из валирийской стали (вариант 4)","Меч из валирийской стали (Вариант 4)"
"wedding_vs_drunk","localization/english/valyrian_fsb_poses_l_english.yml","108","localization/russian/valyrian_fsb_poses_l_russian.yml","109","@valyrian_steel_icon! Valyrian Steel Goblet (Drunk)","@valyrian_steel_icon! Кубок из валирийской стали (опьянён)","@valyrian_steel_icon! Кубок из валирийской стали (Пьяный)"" ""@valyrian_steel_icon! Кубок из валирийской стали (Пьяный)"
