LogLine,Category,Attribution,Symbols,Evidence,SourceMods,Component,OriginalOwner,Files,Message
7202,dna_unknown_gene,Direct file,,common/dna_data/test_dna_valyrian.txt,,portraitcontext.cpp:184,AGOT+,common/dna_data/test_dna_valyrian.txt,No gene with key: gene_dragon_horn_hue in group human at file: common/dna_data/test_dna_valyrian.txt line: 2376 (Targaryen_asoiaf_59)
7203,dna_unknown_gene,Direct file,,common/dna_data/test_dna_valyrian.txt,,portraitcontext.cpp:184,AGOT+,common/dna_data/test_dna_valyrian.txt,No gene with key: gene_dragon_horn_value in group human at file: common/dna_data/test_dna_valyrian.txt line: 2377 (Targaryen_asoiaf_59)
7204,dna_unknown_gene,Direct file,,common/dna_data/test_dna_valyrian.txt,,portraitcontext.cpp:184,AGOT+,common/dna_data/test_dna_valyrian.txt,No gene with key: gene_bs_eye_fold_2 in group human at file: common/dna_data/test_dna_valyrian.txt line: 2520 (Targaryen_asoiaf_59)
7205,dna_unknown_gene,Direct file,,common/dna_data/test_dna_valyrian.txt,,portraitcontext.cpp:184,AGOT+,common/dna_data/test_dna_valyrian.txt,No gene with key: gene_bs_head_round_shape in group human at file: common/dna_data/test_dna_valyrian.txt line: 2523 (Targaryen_asoiaf_59)
7206,dna_missing_gene,Direct file,,common/dna_data/test_dna_valyrian.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_valyrian.txt,Persistent portrait info missing gene gene_face_dacals! at 'file: common/dna_data/test_dna_valyrian.txt line: 2364 (Targaryen_asoiaf_59)'
7207,dna_missing_gene,Direct file,,common/dna_data/test_dna_valyrian.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_valyrian.txt,Persistent portrait info missing gene gene_dragon_primary_color_hue! at 'file: common/dna_data/test_dna_valyrian.txt line: 2364 (Targaryen_asoiaf_59)'
7208,dna_missing_gene,Direct file,,common/dna_data/test_dna_valyrian.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_valyrian.txt,Persistent portrait info missing gene gene_dragon_primary_color_value! at 'file: common/dna_data/test_dna_valyrian.txt line: 2364 (Targaryen_asoiaf_59)'
7209,dna_missing_gene,Direct file,,common/dna_data/test_dna_valyrian.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_valyrian.txt,Persistent portrait info missing gene gene_dragon_secondary_hue! at 'file: common/dna_data/test_dna_valyrian.txt line: 2364 (Targaryen_asoiaf_59)'
7210,dna_missing_gene,Direct file,,common/dna_data/test_dna_valyrian.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_valyrian.txt,Persistent portrait info missing gene gene_dragon_secondary_value! at 'file: common/dna_data/test_dna_valyrian.txt line: 2364 (Targaryen_asoiaf_59)'
7211,dna_missing_gene,Direct file,,common/dna_data/test_dna_valyrian.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_valyrian.txt,Persistent portrait info missing gene gene_dragon_tertiary_hue! at 'file: common/dna_data/test_dna_valyrian.txt line: 2364 (Targaryen_asoiaf_59)'
7212,dna_missing_gene,Direct file,,common/dna_data/test_dna_valyrian.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_valyrian.txt,Persistent portrait info missing gene gene_dragon_tertiary_value! at 'file: common/dna_data/test_dna_valyrian.txt line: 2364 (Targaryen_asoiaf_59)'
7213,dna_missing_gene,Direct file,,common/dna_data/test_dna_valyrian.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_valyrian.txt,Persistent portrait info missing gene gene_dragon_eye_color_hue! at 'file: common/dna_data/test_dna_valyrian.txt line: 2364 (Targaryen_asoiaf_59)'
7214,dna_missing_gene,Direct file,,common/dna_data/test_dna_valyrian.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_valyrian.txt,Persistent portrait info missing gene gene_dragon_eye_color_value! at 'file: common/dna_data/test_dna_valyrian.txt line: 2364 (Targaryen_asoiaf_59)'
7215,dna_missing_gene,Direct file,,common/dna_data/test_dna_valyrian.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_valyrian.txt,Persistent portrait info missing gene gene_dragon_horn_color_hue! at 'file: common/dna_data/test_dna_valyrian.txt line: 2364 (Targaryen_asoiaf_59)'
7216,dna_missing_gene,Direct file,,common/dna_data/test_dna_valyrian.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_valyrian.txt,Persistent portrait info missing gene gene_dragon_horn_color_value! at 'file: common/dna_data/test_dna_valyrian.txt line: 2364 (Targaryen_asoiaf_59)'
7217,dna_missing_gene,Direct file,,common/dna_data/test_dna_valyrian.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_valyrian.txt,Persistent portrait info missing gene gene_dragon_primary_color_saturation! at 'file: common/dna_data/test_dna_valyrian.txt line: 2364 (Targaryen_asoiaf_59)'
7218,dna_missing_gene,Direct file,,common/dna_data/test_dna_valyrian.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_valyrian.txt,Persistent portrait info missing gene gene_dragon_secondary_saturation! at 'file: common/dna_data/test_dna_valyrian.txt line: 2364 (Targaryen_asoiaf_59)'
7219,dna_missing_gene,Direct file,,common/dna_data/test_dna_valyrian.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_valyrian.txt,Persistent portrait info missing gene gene_dragon_tertiary_saturation! at 'file: common/dna_data/test_dna_valyrian.txt line: 2364 (Targaryen_asoiaf_59)'
7220,dna_missing_gene,Direct file,,common/dna_data/test_dna_valyrian.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_valyrian.txt,Persistent portrait info missing gene gene_dragon_eye_color_saturation! at 'file: common/dna_data/test_dna_valyrian.txt line: 2364 (Targaryen_asoiaf_59)'
7221,dna_missing_gene,Direct file,,common/dna_data/test_dna_valyrian.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_valyrian.txt,Persistent portrait info missing gene gene_dragon_horn_color_saturation! at 'file: common/dna_data/test_dna_valyrian.txt line: 2364 (Targaryen_asoiaf_59)'
7222,dna_missing_gene,Direct file,,common/dna_data/test_dna_valyrian.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_valyrian.txt,Persistent portrait info missing gene gene_dragon_fire_color! at 'file: common/dna_data/test_dna_valyrian.txt line: 2364 (Targaryen_asoiaf_59)'
7223,dna_missing_gene,Direct file,,common/dna_data/test_dna_valyrian.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_valyrian.txt,Persistent portrait info missing gene gene_dragon_fire_smoke! at 'file: common/dna_data/test_dna_valyrian.txt line: 2364 (Targaryen_asoiaf_59)'
7224,dna_missing_gene,Direct file,,common/dna_data/test_dna_valyrian.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_valyrian.txt,Persistent portrait info missing gene gene_dragon_metallic_scales_strength! at 'file: common/dna_data/test_dna_valyrian.txt line: 2364 (Targaryen_asoiaf_59)'
7225,dna_missing_gene,Direct file,,common/dna_data/test_dna_valyrian.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_valyrian.txt,Persistent portrait info missing gene gene_dragon_scale_shadows! at 'file: common/dna_data/test_dna_valyrian.txt line: 2364 (Targaryen_asoiaf_59)'
7226,dna_missing_gene,Direct file,,common/dna_data/test_dna_valyrian.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_valyrian.txt,Persistent portrait info missing gene gene_dragon_scale_highlights! at 'file: common/dna_data/test_dna_valyrian.txt line: 2364 (Targaryen_asoiaf_59)'
7227,dna_missing_gene,Direct file,,common/dna_data/test_dna_valyrian.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_valyrian.txt,Persistent portrait info missing gene gene_dragon_wounded! at 'file: common/dna_data/test_dna_valyrian.txt line: 2364 (Targaryen_asoiaf_59)'
7228,dna_missing_gene,Direct file,,common/dna_data/test_dna_valyrian.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_valyrian.txt,Persistent portrait info missing gene gene_dragon_body_shading! at 'file: common/dna_data/test_dna_valyrian.txt line: 2364 (Targaryen_asoiaf_59)'
7229,dna_missing_gene,Direct file,,common/dna_data/test_dna_valyrian.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_valyrian.txt,Persistent portrait info missing gene gene_dragon_body_pattern! at 'file: common/dna_data/test_dna_valyrian.txt line: 2364 (Targaryen_asoiaf_59)'
7230,dna_missing_gene,Direct file,,common/dna_data/test_dna_valyrian.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_valyrian.txt,Persistent portrait info missing gene gene_dragon_wings_shading! at 'file: common/dna_data/test_dna_valyrian.txt line: 2364 (Targaryen_asoiaf_59)'
7231,dna_missing_gene,Direct file,,common/dna_data/test_dna_valyrian.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_valyrian.txt,Persistent portrait info missing gene gene_bs_head_shape! at 'file: common/dna_data/test_dna_valyrian.txt line: 2364 (Targaryen_asoiaf_59)'
7232,dna_unknown_gene,Direct file,,common/dna_data/test_dna_valyrian.txt,,portraitcontext.cpp:184,AGOT+,common/dna_data/test_dna_valyrian.txt,No gene with key: gene_dragon_skin_hue in group human at file: common/dna_data/test_dna_valyrian.txt line: 2655 (Targaryen_asoiaf_60)
7233,dna_unknown_gene,Direct file,,common/dna_data/test_dna_valyrian.txt,,portraitcontext.cpp:184,AGOT+,common/dna_data/test_dna_valyrian.txt,No gene with key: gene_dragon_skin_value in group human at file: common/dna_data/test_dna_valyrian.txt line: 2656 (Targaryen_asoiaf_60)
7234,dna_unknown_gene,Direct file,,common/dna_data/test_dna_valyrian.txt,,portraitcontext.cpp:184,AGOT+,common/dna_data/test_dna_valyrian.txt,No gene with key: gene_dragon_highlight_hue in group human at file: common/dna_data/test_dna_valyrian.txt line: 2657 (Targaryen_asoiaf_60)
7235,dna_unknown_gene,Direct file,,common/dna_data/test_dna_valyrian.txt,,portraitcontext.cpp:184,AGOT+,common/dna_data/test_dna_valyrian.txt,No gene with key: gene_dragon_highlight_value in group human at file: common/dna_data/test_dna_valyrian.txt line: 2658 (Targaryen_asoiaf_60)
7236,dna_unknown_gene,Direct file,,common/dna_data/test_dna_valyrian.txt,,portraitcontext.cpp:184,AGOT+,common/dna_data/test_dna_valyrian.txt,No gene with key: gene_dragon_eye_hue in group human at file: common/dna_data/test_dna_valyrian.txt line: 2659 (Targaryen_asoiaf_60)
7237,dna_unknown_gene,Direct file,,common/dna_data/test_dna_valyrian.txt,,portraitcontext.cpp:184,AGOT+,common/dna_data/test_dna_valyrian.txt,No gene with key: gene_dragon_eye_value in group human at file: common/dna_data/test_dna_valyrian.txt line: 2660 (Targaryen_asoiaf_60)
7238,dna_unknown_gene,Direct file,,common/dna_data/test_dna_valyrian.txt,,portraitcontext.cpp:184,AGOT+,common/dna_data/test_dna_valyrian.txt,No gene with key: gene_dragon_horn_hue in group human at file: common/dna_data/test_dna_valyrian.txt line: 2661 (Targaryen_asoiaf_60)
7239,dna_unknown_gene,Direct file,,common/dna_data/test_dna_valyrian.txt,,portraitcontext.cpp:184,AGOT+,common/dna_data/test_dna_valyrian.txt,No gene with key: gene_dragon_horn_value in group human at file: common/dna_data/test_dna_valyrian.txt line: 2662 (Targaryen_asoiaf_60)
7240,dna_unknown_gene,Direct file,,common/dna_data/test_dna_valyrian.txt,,portraitcontext.cpp:184,AGOT+,common/dna_data/test_dna_valyrian.txt,No gene with key: gene_bs_head_round_shape in group human at file: common/dna_data/test_dna_valyrian.txt line: 2700 (Targaryen_asoiaf_60)
7241,dna_missing_gene,Direct file,,common/dna_data/test_dna_valyrian.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_valyrian.txt,Persistent portrait info missing gene gene_face_dacals! at 'file: common/dna_data/test_dna_valyrian.txt line: 2543 (Targaryen_asoiaf_60)'
7242,dna_missing_gene,Direct file,,common/dna_data/test_dna_valyrian.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_valyrian.txt,Persistent portrait info missing gene gene_dragon_primary_color_hue! at 'file: common/dna_data/test_dna_valyrian.txt line: 2543 (Targaryen_asoiaf_60)'
7243,dna_missing_gene,Direct file,,common/dna_data/test_dna_valyrian.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_valyrian.txt,Persistent portrait info missing gene gene_dragon_primary_color_value! at 'file: common/dna_data/test_dna_valyrian.txt line: 2543 (Targaryen_asoiaf_60)'
7244,dna_missing_gene,Direct file,,common/dna_data/test_dna_valyrian.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_valyrian.txt,Persistent portrait info missing gene gene_dragon_secondary_hue! at 'file: common/dna_data/test_dna_valyrian.txt line: 2543 (Targaryen_asoiaf_60)'
7245,dna_missing_gene,Direct file,,common/dna_data/test_dna_valyrian.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_valyrian.txt,Persistent portrait info missing gene gene_dragon_secondary_value! at 'file: common/dna_data/test_dna_valyrian.txt line: 2543 (Targaryen_asoiaf_60)'
7246,dna_missing_gene,Direct file,,common/dna_data/test_dna_valyrian.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_valyrian.txt,Persistent portrait info missing gene gene_dragon_tertiary_hue! at 'file: common/dna_data/test_dna_valyrian.txt line: 2543 (Targaryen_asoiaf_60)'
7247,dna_missing_gene,Direct file,,common/dna_data/test_dna_valyrian.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_valyrian.txt,Persistent portrait info missing gene gene_dragon_tertiary_value! at 'file: common/dna_data/test_dna_valyrian.txt line: 2543 (Targaryen_asoiaf_60)'
7248,dna_missing_gene,Direct file,,common/dna_data/test_dna_valyrian.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_valyrian.txt,Persistent portrait info missing gene gene_dragon_eye_color_hue! at 'file: common/dna_data/test_dna_valyrian.txt line: 2543 (Targaryen_asoiaf_60)'
7249,dna_missing_gene,Direct file,,common/dna_data/test_dna_valyrian.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_valyrian.txt,Persistent portrait info missing gene gene_dragon_eye_color_value! at 'file: common/dna_data/test_dna_valyrian.txt line: 2543 (Targaryen_asoiaf_60)'
7250,dna_missing_gene,Direct file,,common/dna_data/test_dna_valyrian.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_valyrian.txt,Persistent portrait info missing gene gene_dragon_horn_color_hue! at 'file: common/dna_data/test_dna_valyrian.txt line: 2543 (Targaryen_asoiaf_60)'
7251,dna_missing_gene,Direct file,,common/dna_data/test_dna_valyrian.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_valyrian.txt,Persistent portrait info missing gene gene_dragon_horn_color_value! at 'file: common/dna_data/test_dna_valyrian.txt line: 2543 (Targaryen_asoiaf_60)'
7252,dna_missing_gene,Direct file,,common/dna_data/test_dna_valyrian.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_valyrian.txt,Persistent portrait info missing gene gene_dragon_primary_color_saturation! at 'file: common/dna_data/test_dna_valyrian.txt line: 2543 (Targaryen_asoiaf_60)'
7253,dna_missing_gene,Direct file,,common/dna_data/test_dna_valyrian.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_valyrian.txt,Persistent portrait info missing gene gene_dragon_secondary_saturation! at 'file: common/dna_data/test_dna_valyrian.txt line: 2543 (Targaryen_asoiaf_60)'
7254,dna_missing_gene,Direct file,,common/dna_data/test_dna_valyrian.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_valyrian.txt,Persistent portrait info missing gene gene_dragon_tertiary_saturation! at 'file: common/dna_data/test_dna_valyrian.txt line: 2543 (Targaryen_asoiaf_60)'
7255,dna_missing_gene,Direct file,,common/dna_data/test_dna_valyrian.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_valyrian.txt,Persistent portrait info missing gene gene_dragon_eye_color_saturation! at 'file: common/dna_data/test_dna_valyrian.txt line: 2543 (Targaryen_asoiaf_60)'
7256,dna_missing_gene,Direct file,,common/dna_data/test_dna_valyrian.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_valyrian.txt,Persistent portrait info missing gene gene_dragon_horn_color_saturation! at 'file: common/dna_data/test_dna_valyrian.txt line: 2543 (Targaryen_asoiaf_60)'
7257,dna_missing_gene,Direct file,,common/dna_data/test_dna_valyrian.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_valyrian.txt,Persistent portrait info missing gene gene_dragon_fire_color! at 'file: common/dna_data/test_dna_valyrian.txt line: 2543 (Targaryen_asoiaf_60)'
7258,dna_missing_gene,Direct file,,common/dna_data/test_dna_valyrian.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_valyrian.txt,Persistent portrait info missing gene gene_dragon_fire_smoke! at 'file: common/dna_data/test_dna_valyrian.txt line: 2543 (Targaryen_asoiaf_60)'
7259,dna_missing_gene,Direct file,,common/dna_data/test_dna_valyrian.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_valyrian.txt,Persistent portrait info missing gene gene_dragon_metallic_scales_strength! at 'file: common/dna_data/test_dna_valyrian.txt line: 2543 (Targaryen_asoiaf_60)'
7260,dna_missing_gene,Direct file,,common/dna_data/test_dna_valyrian.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_valyrian.txt,Persistent portrait info missing gene gene_dragon_scale_shadows! at 'file: common/dna_data/test_dna_valyrian.txt line: 2543 (Targaryen_asoiaf_60)'
7261,dna_missing_gene,Direct file,,common/dna_data/test_dna_valyrian.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_valyrian.txt,Persistent portrait info missing gene gene_dragon_scale_highlights! at 'file: common/dna_data/test_dna_valyrian.txt line: 2543 (Targaryen_asoiaf_60)'
7262,dna_missing_gene,Direct file,,common/dna_data/test_dna_valyrian.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_valyrian.txt,Persistent portrait info missing gene gene_dragon_wounded! at 'file: common/dna_data/test_dna_valyrian.txt line: 2543 (Targaryen_asoiaf_60)'
7263,dna_missing_gene,Direct file,,common/dna_data/test_dna_valyrian.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_valyrian.txt,Persistent portrait info missing gene gene_dragon_body_shading! at 'file: common/dna_data/test_dna_valyrian.txt line: 2543 (Targaryen_asoiaf_60)'
7264,dna_missing_gene,Direct file,,common/dna_data/test_dna_valyrian.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_valyrian.txt,Persistent portrait info missing gene gene_dragon_body_pattern! at 'file: common/dna_data/test_dna_valyrian.txt line: 2543 (Targaryen_asoiaf_60)'
7265,dna_missing_gene,Direct file,,common/dna_data/test_dna_valyrian.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_valyrian.txt,Persistent portrait info missing gene gene_dragon_wings_shading! at 'file: common/dna_data/test_dna_valyrian.txt line: 2543 (Targaryen_asoiaf_60)'
