LogLine,Component,Owner,Symbols,SourceMods,Message
10747,jomini_effect.cpp:1145,,COWAGOT_is_loaded,COW-AGOT: 3D Models & Bigger Castles,Variable 'COWAGOT_is_loaded' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count
10753,jomini_effect.cpp:1145,,DI_artifact_quality_display,Divine Intervention Cheat Menu,Variable 'DI_artifact_quality_display' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count
10758,jomini_effect.cpp:1145,,DI_artifact_category_display,Divine Intervention Cheat Menu,Variable 'DI_artifact_category_display' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count
10763,jomini_effect.cpp:1145,,blackfyre_artifact,Legacy Of The Dragon,Variable 'blackfyre_artifact' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count
10779,static_modifier.cpp:200,,lucerys_gun_modifier,A Game of Thrones,"Modifier 'lucerys_gun_modifier' was not used by the script or code but exists in the database, this is a waste"
10780,static_modifier.cpp:200,,artifact_monthly_piety_negative_1_modifier,Valyrian Steel,"Modifier 'artifact_monthly_piety_negative_1_modifier' was not used by the script or code but exists in the database, this is a waste"
10781,static_modifier.cpp:200,,artifact_monthly_martial_lifestyle_xp_1_negative_modifier,Valyrian Steel,"Modifier 'artifact_monthly_martial_lifestyle_xp_1_negative_modifier' was not used by the script or code but exists in the database, this is a waste"
10785,portraitanimations.cpp:110,,valyrian_invasion_vs_spear_1_1,Valyrian Steel,"Unknown animation state 'throneRoom_twoHandedPassiveFat1_entry' scripted for portrait animation 'valyrian_invasion_vs_spear_1_1' in modifier 'throneRoom_two_handed_passive_1_fat' (part 'torso', type 'male')"
10786,portraitanimations.cpp:110,,valyrian_invasion_vs_spear_1_1,Valyrian Steel,"Unknown animation state 'throneRoom_twoHandedPassiveFat1_entry' scripted for portrait animation 'valyrian_invasion_vs_spear_1_1' in modifier 'throneRoom_two_handed_passive_1_dwarf' (part 'torso', type 'male')"
10787,portraitanimations.cpp:110,,valyrian_invasion_vs_spear_1_1,Valyrian Steel,"Unknown animation state 'throneRoom_twoHandedPassiveFatDwarf1_entry' scripted for portrait animation 'valyrian_invasion_vs_spear_1_1' in modifier 'throneRoom_two_handed_passive_1_fat_dwarf' (part 'torso', type 'male')"
10788,portraitanimations.cpp:110,,valyrian_invasion_vs_spear_1_1,Valyrian Steel,"Unknown animation state 'throneRoom_twoHandedPassiveFatDwarf1_entry' scripted for portrait animation 'valyrian_invasion_vs_spear_1_1' in modifier 'throneRoom_two_handed_passive_1_pregnant' (part 'torso', type 'male')"
10789,portraitanimations.cpp:110,,valyrian_invasion_vs_spear_1_1,Valyrian Steel,"Unknown animation state 'throneRoom_twoHandedPassiveFatDwarf1_entry' scripted for portrait animation 'valyrian_invasion_vs_spear_1_1' in modifier 'throneRoom_two_handed_passive_1_pregnant_dwarf' (part 'torso', type 'male')"
10790,portraitanimations.cpp:110,,valyrian_invasion_vs_spear_1_1,Valyrian Steel,"Unknown animation state 'throneRoom_twoHandedPassiveFatDwarf1_entry' scripted for portrait animation 'valyrian_invasion_vs_spear_1_1' in modifier 'throneRoom_two_handed_passive_1_pregnant_fat_dwarf' (part 'torso', type 'male')"
10791,portraitanimations.cpp:110,,valyrian_invasion_vs_spear_1_1,Valyrian Steel,"Unknown animation state 'throneRoom_twoHandedPassiveFat1_entry' scripted for portrait animation 'valyrian_invasion_vs_spear_1_1' in modifier 'throneRoom_two_handed_passive_1_fat' (part 'torso', type 'female')"
10792,portraitanimations.cpp:110,,valyrian_invasion_vs_spear_1_1,Valyrian Steel,"Unknown animation state 'throneRoom_twoHandedPassiveFat1_entry' scripted for portrait animation 'valyrian_invasion_vs_spear_1_1' in modifier 'throneRoom_two_handed_passive_1_dwarf' (part 'torso', type 'female')"
10793,portraitanimations.cpp:110,,valyrian_invasion_vs_spear_1_1,Valyrian Steel,"Unknown animation state 'throneRoom_twoHandedPassiveFatDwarf1_entry' scripted for portrait animation 'valyrian_invasion_vs_spear_1_1' in modifier 'throneRoom_two_handed_passive_1_fat_dwarf' (part 'torso', type 'female')"
10794,portraitanimations.cpp:110,,valyrian_invasion_vs_spear_1_1,Valyrian Steel,"Unknown animation state 'throneRoom_twoHandedPassiveFatDwarf1_entry' scripted for portrait animation 'valyrian_invasion_vs_spear_1_1' in modifier 'throneRoom_two_handed_passive_1_pregnant' (part 'torso', type 'female')"
10795,portraitanimations.cpp:110,,valyrian_invasion_vs_spear_1_1,Valyrian Steel,"Unknown animation state 'throneRoom_twoHandedPassiveFatDwarf1_entry' scripted for portrait animation 'valyrian_invasion_vs_spear_1_1' in modifier 'throneRoom_two_handed_passive_1_pregnant_dwarf' (part 'torso', type 'female')"
10796,portraitanimations.cpp:110,,valyrian_invasion_vs_spear_1_1,Valyrian Steel,"Unknown animation state 'throneRoom_twoHandedPassiveFatDwarf1_entry' scripted for portrait animation 'valyrian_invasion_vs_spear_1_1' in modifier 'throneRoom_two_handed_passive_1_pregnant_fat_dwarf' (part 'torso', type 'female')"
10797,portraitanimations.cpp:110,,valyrian_invasion_vs_spear_1_1,Valyrian Steel,"Unknown animation state 'throneRoom_twoHandedPassiveFat1_entry' scripted for portrait animation 'valyrian_invasion_vs_spear_1_1' in modifier 'throneRoom_two_handed_passive_1_fat' (part 'torso', type 'boy')"
10798,portraitanimations.cpp:110,,valyrian_invasion_vs_spear_1_1,Valyrian Steel,"Unknown animation state 'throneRoom_twoHandedPassiveFat1_entry' scripted for portrait animation 'valyrian_invasion_vs_spear_1_1' in modifier 'throneRoom_two_handed_passive_1_dwarf' (part 'torso', type 'boy')"
10799,portraitanimations.cpp:110,,valyrian_invasion_vs_spear_1_1,Valyrian Steel,"Unknown animation state 'throneRoom_twoHandedPassiveFatDwarf1_entry' scripted for portrait animation 'valyrian_invasion_vs_spear_1_1' in modifier 'throneRoom_two_handed_passive_1_fat_dwarf' (part 'torso', type 'boy')"
10800,portraitanimations.cpp:110,,valyrian_invasion_vs_spear_1_1,Valyrian Steel,"Unknown animation state 'throneRoom_twoHandedPassiveFatDwarf1_entry' scripted for portrait animation 'valyrian_invasion_vs_spear_1_1' in modifier 'throneRoom_two_handed_passive_1_pregnant' (part 'torso', type 'boy')"
10801,portraitanimations.cpp:110,,valyrian_invasion_vs_spear_1_1,Valyrian Steel,"Unknown animation state 'throneRoom_twoHandedPassiveFatDwarf1_entry' scripted for portrait animation 'valyrian_invasion_vs_spear_1_1' in modifier 'throneRoom_two_handed_passive_1_pregnant_dwarf' (part 'torso', type 'boy')"
10802,portraitanimations.cpp:110,,valyrian_invasion_vs_spear_1_1,Valyrian Steel,"Unknown animation state 'throneRoom_twoHandedPassiveFatDwarf1_entry' scripted for portrait animation 'valyrian_invasion_vs_spear_1_1' in modifier 'throneRoom_two_handed_passive_1_pregnant_fat_dwarf' (part 'torso', type 'boy')"
10803,portraitanimations.cpp:110,,valyrian_invasion_vs_spear_1_1,Valyrian Steel,"Unknown animation state 'throneRoom_twoHandedPassiveFat1_entry' scripted for portrait animation 'valyrian_invasion_vs_spear_1_1' in modifier 'throneRoom_two_handed_passive_1_fat' (part 'torso', type 'girl')"
10804,portraitanimations.cpp:110,,valyrian_invasion_vs_spear_1_1,Valyrian Steel,"Unknown animation state 'throneRoom_twoHandedPassiveFat1_entry' scripted for portrait animation 'valyrian_invasion_vs_spear_1_1' in modifier 'throneRoom_two_handed_passive_1_dwarf' (part 'torso', type 'girl')"
10805,portraitanimations.cpp:110,,valyrian_invasion_vs_spear_1_1,Valyrian Steel,"Unknown animation state 'throneRoom_twoHandedPassiveFatDwarf1_entry' scripted for portrait animation 'valyrian_invasion_vs_spear_1_1' in modifier 'throneRoom_two_handed_passive_1_fat_dwarf' (part 'torso', type 'girl')"
10806,portraitanimations.cpp:110,,valyrian_invasion_vs_spear_1_1,Valyrian Steel,"Unknown animation state 'throneRoom_twoHandedPassiveFatDwarf1_entry' scripted for portrait animation 'valyrian_invasion_vs_spear_1_1' in modifier 'throneRoom_two_handed_passive_1_pregnant' (part 'torso', type 'girl')"
10807,portraitanimations.cpp:110,,valyrian_invasion_vs_spear_1_1,Valyrian Steel,"Unknown animation state 'throneRoom_twoHandedPassiveFatDwarf1_entry' scripted for portrait animation 'valyrian_invasion_vs_spear_1_1' in modifier 'throneRoom_two_handed_passive_1_pregnant_dwarf' (part 'torso', type 'girl')"
10808,portraitanimations.cpp:110,,valyrian_invasion_vs_spear_1_1,Valyrian Steel,"Unknown animation state 'throneRoom_twoHandedPassiveFatDwarf1_entry' scripted for portrait animation 'valyrian_invasion_vs_spear_1_1' in modifier 'throneRoom_two_handed_passive_1_pregnant_fat_dwarf' (part 'torso', type 'girl')"
10809,portraitanimations.cpp:110,,valyrian_invasion_vs_halberd_1,Valyrian Steel,"Unknown animation state 'throneRoom_twoHandedPassiveFat1_entry' scripted for portrait animation 'valyrian_invasion_vs_halberd_1' in modifier 'throneRoom_two_handed_passive_1_fat' (part 'torso', type 'male')"
10810,portraitanimations.cpp:110,,valyrian_invasion_vs_halberd_1,Valyrian Steel,"Unknown animation state 'throneRoom_twoHandedPassiveFat1_entry' scripted for portrait animation 'valyrian_invasion_vs_halberd_1' in modifier 'throneRoom_two_handed_passive_1_dwarf' (part 'torso', type 'male')"
10811,portraitanimations.cpp:110,,valyrian_invasion_vs_halberd_1,Valyrian Steel,"Unknown animation state 'throneRoom_twoHandedPassiveFatDwarf1_entry' scripted for portrait animation 'valyrian_invasion_vs_halberd_1' in modifier 'throneRoom_two_handed_passive_1_fat_dwarf' (part 'torso', type 'male')"
10812,portraitanimations.cpp:110,,valyrian_invasion_vs_halberd_1,Valyrian Steel,"Unknown animation state 'throneRoom_twoHandedPassiveFatDwarf1_entry' scripted for portrait animation 'valyrian_invasion_vs_halberd_1' in modifier 'throneRoom_two_handed_passive_1_pregnant' (part 'torso', type 'male')"
10813,portraitanimations.cpp:110,,valyrian_invasion_vs_halberd_1,Valyrian Steel,"Unknown animation state 'throneRoom_twoHandedPassiveFatDwarf1_entry' scripted for portrait animation 'valyrian_invasion_vs_halberd_1' in modifier 'throneRoom_two_handed_passive_1_pregnant_dwarf' (part 'torso', type 'male')"
10814,portraitanimations.cpp:110,,valyrian_invasion_vs_halberd_1,Valyrian Steel,"Unknown animation state 'throneRoom_twoHandedPassiveFatDwarf1_entry' scripted for portrait animation 'valyrian_invasion_vs_halberd_1' in modifier 'throneRoom_two_handed_passive_1_pregnant_fat_dwarf' (part 'torso', type 'male')"
10815,portraitanimations.cpp:110,,valyrian_invasion_vs_halberd_1,Valyrian Steel,"Unknown animation state 'throneRoom_twoHandedPassiveFat1_entry' scripted for portrait animation 'valyrian_invasion_vs_halberd_1' in modifier 'throneRoom_two_handed_passive_1_fat' (part 'torso', type 'female')"
10816,portraitanimations.cpp:110,,valyrian_invasion_vs_halberd_1,Valyrian Steel,"Unknown animation state 'throneRoom_twoHandedPassiveFat1_entry' scripted for portrait animation 'valyrian_invasion_vs_halberd_1' in modifier 'throneRoom_two_handed_passive_1_dwarf' (part 'torso', type 'female')"
10817,portraitanimations.cpp:110,,valyrian_invasion_vs_halberd_1,Valyrian Steel,"Unknown animation state 'throneRoom_twoHandedPassiveFatDwarf1_entry' scripted for portrait animation 'valyrian_invasion_vs_halberd_1' in modifier 'throneRoom_two_handed_passive_1_fat_dwarf' (part 'torso', type 'female')"
10818,portraitanimations.cpp:110,,valyrian_invasion_vs_halberd_1,Valyrian Steel,"Unknown animation state 'throneRoom_twoHandedPassiveFatDwarf1_entry' scripted for portrait animation 'valyrian_invasion_vs_halberd_1' in modifier 'throneRoom_two_handed_passive_1_pregnant' (part 'torso', type 'female')"
10819,portraitanimations.cpp:110,,valyrian_invasion_vs_halberd_1,Valyrian Steel,"Unknown animation state 'throneRoom_twoHandedPassiveFatDwarf1_entry' scripted for portrait animation 'valyrian_invasion_vs_halberd_1' in modifier 'throneRoom_two_handed_passive_1_pregnant_dwarf' (part 'torso', type 'female')"
10820,portraitanimations.cpp:110,,valyrian_invasion_vs_halberd_1,Valyrian Steel,"Unknown animation state 'throneRoom_twoHandedPassiveFatDwarf1_entry' scripted for portrait animation 'valyrian_invasion_vs_halberd_1' in modifier 'throneRoom_two_handed_passive_1_pregnant_fat_dwarf' (part 'torso', type 'female')"
10821,portraitanimations.cpp:110,,valyrian_invasion_vs_halberd_1,Valyrian Steel,"Unknown animation state 'throneRoom_twoHandedPassiveFat1_entry' scripted for portrait animation 'valyrian_invasion_vs_halberd_1' in modifier 'throneRoom_two_handed_passive_1_fat' (part 'torso', type 'boy')"
10822,portraitanimations.cpp:110,,valyrian_invasion_vs_halberd_1,Valyrian Steel,"Unknown animation state 'throneRoom_twoHandedPassiveFat1_entry' scripted for portrait animation 'valyrian_invasion_vs_halberd_1' in modifier 'throneRoom_two_handed_passive_1_dwarf' (part 'torso', type 'boy')"
10823,portraitanimations.cpp:110,,valyrian_invasion_vs_halberd_1,Valyrian Steel,"Unknown animation state 'throneRoom_twoHandedPassiveFatDwarf1_entry' scripted for portrait animation 'valyrian_invasion_vs_halberd_1' in modifier 'throneRoom_two_handed_passive_1_fat_dwarf' (part 'torso', type 'boy')"
10824,portraitanimations.cpp:110,,valyrian_invasion_vs_halberd_1,Valyrian Steel,"Unknown animation state 'throneRoom_twoHandedPassiveFatDwarf1_entry' scripted for portrait animation 'valyrian_invasion_vs_halberd_1' in modifier 'throneRoom_two_handed_passive_1_pregnant' (part 'torso', type 'boy')"
10825,portraitanimations.cpp:110,,valyrian_invasion_vs_halberd_1,Valyrian Steel,"Unknown animation state 'throneRoom_twoHandedPassiveFatDwarf1_entry' scripted for portrait animation 'valyrian_invasion_vs_halberd_1' in modifier 'throneRoom_two_handed_passive_1_pregnant_dwarf' (part 'torso', type 'boy')"
10826,portraitanimations.cpp:110,,valyrian_invasion_vs_halberd_1,Valyrian Steel,"Unknown animation state 'throneRoom_twoHandedPassiveFatDwarf1_entry' scripted for portrait animation 'valyrian_invasion_vs_halberd_1' in modifier 'throneRoom_two_handed_passive_1_pregnant_fat_dwarf' (part 'torso', type 'boy')"
10827,portraitanimations.cpp:110,,valyrian_invasion_vs_halberd_1,Valyrian Steel,"Unknown animation state 'throneRoom_twoHandedPassiveFat1_entry' scripted for portrait animation 'valyrian_invasion_vs_halberd_1' in modifier 'throneRoom_two_handed_passive_1_fat' (part 'torso', type 'girl')"
10828,portraitanimations.cpp:110,,valyrian_invasion_vs_halberd_1,Valyrian Steel,"Unknown animation state 'throneRoom_twoHandedPassiveFat1_entry' scripted for portrait animation 'valyrian_invasion_vs_halberd_1' in modifier 'throneRoom_two_handed_passive_1_dwarf' (part 'torso', type 'girl')"
10829,portraitanimations.cpp:110,,valyrian_invasion_vs_halberd_1,Valyrian Steel,"Unknown animation state 'throneRoom_twoHandedPassiveFatDwarf1_entry' scripted for portrait animation 'valyrian_invasion_vs_halberd_1' in modifier 'throneRoom_two_handed_passive_1_fat_dwarf' (part 'torso', type 'girl')"
10830,portraitanimations.cpp:110,,valyrian_invasion_vs_halberd_1,Valyrian Steel,"Unknown animation state 'throneRoom_twoHandedPassiveFatDwarf1_entry' scripted for portrait animation 'valyrian_invasion_vs_halberd_1' in modifier 'throneRoom_two_handed_passive_1_pregnant' (part 'torso', type 'girl')"
10831,portraitanimations.cpp:110,,valyrian_invasion_vs_halberd_1,Valyrian Steel,"Unknown animation state 'throneRoom_twoHandedPassiveFatDwarf1_entry' scripted for portrait animation 'valyrian_invasion_vs_halberd_1' in modifier 'throneRoom_two_handed_passive_1_pregnant_dwarf' (part 'torso', type 'girl')"
10832,portraitanimations.cpp:110,,valyrian_invasion_vs_halberd_1,Valyrian Steel,"Unknown animation state 'throneRoom_twoHandedPassiveFatDwarf1_entry' scripted for portrait animation 'valyrian_invasion_vs_halberd_1' in modifier 'throneRoom_two_handed_passive_1_pregnant_fat_dwarf' (part 'torso', type 'girl')"
10833,game_icons.cpp:746,Unresolved file,agot_ten_towers_01,A Game of Thrones | COW-AGOT: 3D Models & Bigger Castles | Divine Intervention AGOT Cheat Menu,"file gfx/interface/icons/building_types/icon_building_ten_towers.dds doesn't exist, referenced from building 'agot_ten_towers_01'"
10834,game_icons.cpp:746,Unresolved file,oldstones_old_final,COW-AGOT: 3D Models & Bigger Castles,"file gfx/interface/icons/building_types/icon_riverrun.dds doesn't exist, referenced from building 'oldstones_old_final'"
10835,game_icons.cpp:746,Unresolved file,oldstones_old_new,COW-AGOT: 3D Models & Bigger Castles,"file gfx/interface/icons/building_types/icon_riverrun.dds doesn't exist, referenced from building 'oldstones_old_new'"
10836,game_icons.cpp:746,Unresolved file,oldstones_restored_final,COW-AGOT: 3D Models & Bigger Castles,"file gfx/interface/icons/building_types/icon_riverrun.dds doesn't exist, referenced from building 'oldstones_restored_final'"
10837,jomini_eventmanager.cpp:372,,buy_valyrian_mask.0001,Legacy Of The Dragon,Event buy_valyrian_mask.0001 is orphaned
10840,pdx_assert.cpp:619,,,,Assertion failed: Achievements not loaded correctly
10841,databases.h:36,,rf_valyrian,,Key rf_valyrian not found at Database: common/religion/religion_family_types
10842,databases.h:36,,tgp_minister_recruit_courtiers_decision,,Key tgp_minister_recruit_courtiers_decision not found at Database: common/decisions
10843,jomini_effect.cpp:1161,,,,Flag 'dany' is used but is never set. Setting it in an unused scripted trigger or effect does not count
10844,jomini_effect.cpp:1161,,,,Flag 'unknown_holding' is used but is never set. Setting it in an unused scripted trigger or effect does not count
10845,jomini_effect.cpp:1161,,,,Flag 'viserys' is used but is never set. Setting it in an unused scripted trigger or effect does not count
10846,jomini_effect.cpp:1161,,,,Flag 'highlight_special_buildings_map' is used but is never set. Setting it in an unused scripted trigger or effect does not count
10847,jomini_effect.cpp:1161,,,,Flag 'blackDarkRed' is used but is never set. Setting it in an unused scripted trigger or effect does not count
10848,jomini_effect.cpp:1161,,,,Flag 'faegon' is used but is never set. Setting it in an unused scripted trigger or effect does not count
10849,jomini_effect.cpp:1161,,,,Flag 'ruin_holding' is used but is never set. Setting it in an unused scripted trigger or effect does not count
10850,jomini_effect.cpp:1161,,,,Flag 'roland_crown' is used but is never set. Setting it in an unused scripted trigger or effect does not count
10851,jomini_effect.cpp:1161,,,,Flag 'iceFire' is used but is never set. Setting it in an unused scripted trigger or effect does not count
10852,jomini_effect.cpp:1161,,,,Flag 'pirate_den_holding' is used but is never set. Setting it in an unused scripted trigger or effect does not count
10853,jomini_effect.cpp:1161,,,,Flag 'wilderness_holding' is used but is never set. Setting it in an unused scripted trigger or effect does not count
10854,jomini_effect.cpp:1161,,,,Flag 'settlement_holding' is used but is never set. Setting it in an unused scripted trigger or effect does not count
10855,jomini_effect.cpp:1161,,,,Flag 'monastery_holding' is used but is never set. Setting it in an unused scripted trigger or effect does not count
10856,jomini_effect.cpp:1145,,,,Flag 'all_found' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count
10857,jomini_effect.cpp:1145,,,,Flag 'highlight_cow_provinces_map' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count
10858,jomini_effect.cpp:1145,,,,Flag 'DI_subtype_throne' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count
10859,jomini_effect.cpp:1145,,,,Flag 'global' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count
10863,jomini_effect.cpp:1161,,is_Durrandon_51,AGOT - Crowns of Westeros,Variable 'is_Durrandon_51' is used but is never set. Setting it in an unused scripted trigger or effect does not count
10864,jomini_effect.cpp:1161,,highlight_cow_provinces_map,COW-AGOT: 3D Models & Bigger Castles,Variable 'highlight_cow_provinces_map' is used but is never set. Setting it in an unused scripted trigger or effect does not count
10868,jomini_effect.cpp:1161,,is_baratheon_6,AGOT - Crowns of Westeros,Variable 'is_baratheon_6' is used but is never set. Setting it in an unused scripted trigger or effect does not count
10869,jomini_effect.cpp:1161,,swordman_armor_artifact,,Variable 'swordman_armor_artifact' is used but is never set. Setting it in an unused scripted trigger or effect does not count
10872,jomini_effect.cpp:1161,,maekars_crown,Legacy Of The Dragon,Variable 'maekars_crown' is used but is never set. Setting it in an unused scripted trigger or effect does not count
10874,jomini_effect.cpp:1161,,brightboar_enabled,AGOT Submod Core,Variable 'brightboar_enabled' is used but is never set. Setting it in an unused scripted trigger or effect does not count
10876,jomini_effect.cpp:1161,,Aotk_enabled,AGOT Submod Core,Variable 'Aotk_enabled' is used but is never set. Setting it in an unused scripted trigger or effect does not count
10878,jomini_effect.cpp:1161,,crown_aegon_baelor_artifact,Legacy Of The Dragon,Variable 'crown_aegon_baelor_artifact' is used but is never set. Setting it in an unused scripted trigger or effect does not count
10884,jomini_effect.cpp:1161,,tgc_enabled,AGOT Submod Core,Variable 'tgc_enabled' is used but is never set. Setting it in an unused scripted trigger or effect does not count
10889,jomini_effect.cpp:1161,,app_enabled,AGOT Submod Core,Variable 'app_enabled' is used but is never set. Setting it in an unused scripted trigger or effect does not count
10894,jomini_effect.cpp:1161,,kingsguard_choice,AGOT Submod Core,Variable 'kingsguard_choice' is used but is never set. Setting it in an unused scripted trigger or effect does not count
10895,jomini_effect.cpp:1161,,seafoam,AGOT Submod Core,Variable 'seafoam' is used but is never set. Setting it in an unused scripted trigger or effect does not count
10898,jomini_effect.cpp:1161,,blackfyre,AGOT Submod Core,Variable 'blackfyre' is used but is never set. Setting it in an unused scripted trigger or effect does not count
10899,jomini_effect.cpp:1161,,captains_sword,AGOT Submod Core,Variable 'captains_sword' is used but is never set. Setting it in an unused scripted trigger or effect does not count
10900,jomini_effect.cpp:1161,,darksister,AGOT Submod Core,Variable 'darksister' is used but is never set. Setting it in an unused scripted trigger or effect does not count
10904,jomini_effect.cpp:1145,,pincer_artifact,Legacy Of The Dragon,Variable 'pincer_artifact' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count
10905,jomini_effect.cpp:1145,,seafoam_artifact,Legacy Of The Dragon,Variable 'seafoam_artifact' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count
10911,jomini_effect.cpp:1145,,DI_artifact_subtype_display,Divine Intervention Cheat Menu,Variable 'DI_artifact_subtype_display' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count
10915,jomini_effect.cpp:1145,,COWAGOT_is_loaded,COW-AGOT: 3D Models & Bigger Castles,Variable 'COWAGOT_is_loaded' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count
10921,jomini_effect.cpp:1145,,DI_artifact_quality_display,Divine Intervention Cheat Menu,Variable 'DI_artifact_quality_display' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count
10926,jomini_effect.cpp:1145,,DI_artifact_category_display,Divine Intervention Cheat Menu,Variable 'DI_artifact_category_display' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count
10931,jomini_effect.cpp:1145,,blackfyre_artifact,Legacy Of The Dragon,Variable 'blackfyre_artifact' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count
10947,history.cpp:644,,Gardener_75,AGOT - Crowns of Westeros,Referencing non-existent character in script link character:Gardener_75
10948,history.cpp:644,,Gardener_75,AGOT - Crowns of Westeros,Referencing non-existent character in script link character:Gardener_75
