Gene,Value,Count,Example
eye_color_saturation,"""eye_color_saturation"" 66 ""eye_color_saturation"" 66",3,common/dna_data/agot_dna_riverlands.txt:31759 (Whent_8)
eye_color_saturation,"""vanilla_eye_saturation"" 112 ""vanilla_eye_saturation"" 255",3,common/dna_data/agot_dna_riverlands_ancestors.txt:696 (Blackwood_102)
eye_color_saturation,"""eye_color_saturation"" 85 ""eye_color_saturation"" 106",3,common/dna_data/agot_dna_riverlands_ancestors.txt:21022 (Butterwell_29)
eye_color_saturation,"""eye_color_saturation"" 76 ""eye_color_saturation"" 127",3,common/dna_data/agot_dna_riverlands_ancestors.txt:46825 (Smallwood_85)
eye_color_saturation,"""eye_color_saturation"" 127 ""eye_color_saturation"" 130",3,common/dna_data/agot_dna_riverlands_ancestors.txt:57970 (Wayn_38)
eye_color_saturation,"""eye_color_saturation"" 138 ""eye_color_saturation"" 153",3,common/dna_data/agot_dna_riverlands_freys.txt:12814 (Frey_87)
eye_color_saturation,"""vanilla_eye_saturation"" 126 ""vanilla_eye_saturation"" 126",3,common/dna_data/agot_dna_vale_ancestors.txt:18514 (Elesham_21)
eye_color_saturation,"""eye_color_saturation"" 74 ""eye_color_saturation"" 82",3,common/dna_data/agot_dna_vanity_ancestors.txt:3825 (Ashlyn_70)
eye_color_saturation,"""eye_color_saturation"" 131 ""vanilla_eye_saturation"" 127",2,common/dna_data/agot_dna_braavos_ancestors.txt:1866 (Otherys_42)
eye_color_saturation,"""eye_color_saturation"" 126 ""eye_color_saturation"" 121",2,common/dna_data/agot_dna_btw_ancestors.txt:306 (334500017)
eye_color_saturation,"""eye_color_saturation"" 182 ""eye_color_saturation"" 182",2,common/dna_data/agot_dna_btw_ancestors.txt:2069 (King_Beyond_The_Wall_2)
eye_color_saturation,"""eye_color_saturation"" 115 ""eye_color_saturation"" 124",2,common/dna_data/agot_dna_crownlands.txt:11067 (Bush_22)
eye_color_saturation,"""eye_color_saturation"" 133 ""eye_color_saturation"" 127",2,common/dna_data/agot_dna_crownlands.txt:18689 (Darke_14)
eye_color_saturation,"""eye_color_saturation"" 115 ""eye_color_saturation"" 127",2,common/dna_data/agot_dna_crownlands.txt:31395 (Pyne_21)
eye_color_saturation,"""eye_color_saturation"" 127 ""eye_color_saturation"" 149",2,common/dna_data/agot_dna_crownlands.txt:32568 (Rosby_3)
eye_color_saturation,"""eye_color_saturation"" 125 ""eye_color_saturation"" 149",2,common/dna_data/agot_dna_crownlands.txt:35698 (Stokeworth_6)
eye_color_saturation,"""eye_color_saturation"" 123 ""eye_color_saturation"" 91",2,common/dna_data/agot_dna_crownlands.txt:37454 (Thorne_26)
eye_color_saturation,"""eye_color_saturation"" 129 ""eye_color_saturation"" 123",2,common/dna_data/agot_dna_crownlands_ancestors.txt:4601 (Bean_2)
eye_color_saturation,"""eye_color_saturation"" 106 ""eye_color_saturation"" 126",2,common/dna_data/agot_dna_crownlands_ancestors.txt:5775 (Blackberry_65)
eye_color_saturation,"""eye_color_saturation"" 106 ""eye_color_saturation"" 127",2,common/dna_data/agot_dna_crownlands_ancestors.txt:6167 (Blackberry_9_B)
eye_color_saturation,"""eye_color_saturation"" 99 ""eye_color_saturation"" 127",2,common/dna_data/agot_dna_crownlands_ancestors.txt:14387 (Darke_5)
eye_color_saturation,"""eye_color_saturation"" 126 ""eye_color_saturation"" 99",2,common/dna_data/agot_dna_crownlands_ancestors.txt:14582 (Darke_6)
eye_color_saturation,"""eye_color_saturation"" 134 ""eye_color_saturation"" 125",2,common/dna_data/agot_dna_crownlands_ancestors.txt:18296 (Darklyn_44)
eye_color_saturation,"""vanilla_eye_saturation"" 115 ""vanilla_eye_saturation"" 115",2,common/dna_data/agot_dna_crownlands_ancestors.txt:38413 (Thorne_23)
eye_color_saturation,"""eye_color_saturation"" 133 ""eye_color_saturation"" 124",2,common/dna_data/agot_dna_dorne.txt:1284 (Blackmont_1)
eye_color_saturation,"""eye_color_saturation"" 126 ""eye_color_saturation"" 135",2,common/dna_data/agot_dna_dorne.txt:4607 (Dayne_5)
eye_color_saturation,"""eye_color_saturation"" 124 ""eye_color_saturation"" 126",2,common/dna_data/agot_dna_dorne_ancestors.txt:4214 (Blackmont_50)
eye_color_saturation,"""eye_color_saturation"" 120 ""eye_color_saturation"" 140",2,common/dna_data/agot_dna_dorne_ancestors.txt:11443 (Dayne_165)
eye_color_saturation,"""eye_color_saturation"" 101 ""eye_color_saturation"" 127",2,common/dna_data/agot_dna_dorne_ancestors.txt:13594 (Dayne_23)
eye_color_saturation,"""eye_color_saturation"" 127 ""eye_color_saturation"" 136",2,common/dna_data/agot_dna_dorne_ancestors.txt:18080 (Dayne_73)
eye_color_saturation,"""eye_color_saturation"" 136 ""eye_color_saturation"" 125",2,common/dna_data/agot_dna_dorne_ancestors.txt:49543 (Yronwood_113)
eye_color_saturation,"""eye_color_saturation"" 108 ""eye_color_saturation"" 125",2,common/dna_data/agot_dna_dorne_ancestors.txt:52284 (Dayne_207)
eye_color_saturation,"""eye_color_saturation"" 150 ""eye_color_saturation"" 113",2,common/dna_data/agot_dna_dragonstone.txt:3040 (Celtigar_55)
eye_color_saturation,"""eye_color_saturation"" 101 ""eye_color_saturation"" 90",2,common/dna_data/agot_dna_dragonstone.txt:11641 (Velaryon_59)
eye_color_saturation,"""eye_color_saturation"" 101 ""eye_color_saturation"" 99",2,common/dna_data/agot_dna_dragonstone.txt:12227 (Velaryon_62)
eye_color_saturation,"""eye_color_saturation"" 126 ""eye_color_saturation"" 118",2,common/dna_data/agot_dna_dragonstone_ancestors.txt:3830 (Celtigar_10)
eye_color_saturation,"""eye_color_saturation"" 126 ""vanilla_eye_saturation"" 127",2,common/dna_data/agot_dna_dragonstone_ancestors.txt:16739 (Scales_52)
eye_color_saturation,"""eye_color_saturation"" 131 ""eye_color_saturation"" 96",2,common/dna_data/agot_dna_dragonstone_ancestors.txt:45292 (Velaryon_19)
eye_color_saturation,"""vanilla_eye_saturation"" 127 ""eye_color_saturation"" 125",2,common/dna_data/agot_dna_dragonstone_ancestors.txt:46857 (Velaryon_27)
eye_color_saturation,"""eye_color_saturation"" 140 ""eye_color_saturation"" 125",2,common/dna_data/agot_dna_dragonstone_ancestors.txt:53501 (Velaryon_67)
eye_color_saturation,"""eye_color_saturation"" 123 ""vanilla_eye_saturation"" 127",2,common/dna_data/agot_dna_dragonstone_ancestors.txt:56038 (Velaryon_85)
eye_color_saturation,"""eye_color_saturation"" 109 ""eye_color_saturation"" 132",2,common/dna_data/agot_dna_iron_islands.txt:1086 (Blacktyde_5)
eye_color_saturation,"""eye_color_saturation"" 157 ""eye_color_saturation"" 157",2,common/dna_data/agot_dna_iron_islands.txt:16934 (Greyjoy_13)
eye_color_saturation,"""eye_color_saturation"" 127 ""eye_color_saturation"" 114",2,common/dna_data/agot_dna_iron_islands.txt:28085 (Saltcliffe_2)
eye_color_saturation,"""eye_color_saturation"" 43 ""eye_color_saturation"" 43",2,common/dna_data/agot_dna_iron_islands_ancestors.txt:1672 (Greyjoy_43)
eye_color_saturation,"""eye_color_saturation"" 164 ""eye_color_saturation"" 164",2,common/dna_data/agot_dna_iron_islands_ancestors.txt:4400 (Greyjoy_62)
eye_color_saturation,"""eye_color_saturation"" 52 ""eye_color_saturation"" 52",2,common/dna_data/agot_dna_iron_islands_ancestors.txt:6942 (Greyjoy_75)
eye_color_saturation,"""eye_color_saturation"" 74 ""eye_color_saturation"" 74",2,common/dna_data/agot_dna_iron_islands_ancestors.txt:7138 (Greyjoy_76)
eye_color_saturation,"""eye_color_saturation"" 122 ""eye_color_saturation"" 21",2,common/dna_data/agot_dna_iron_islands_ancestors.txt:7529 (Greyjoy_78)
eye_color_saturation,"""vanilla_eye_saturation"" 227 ""vanilla_eye_saturation"" 227",2,common/dna_data/agot_dna_north.txt:29849 (Mormont_5)
eye_color_saturation,"""eye_color_saturation"" 53 ""eye_color_saturation"" 53",2,common/dna_data/agot_dna_north.txt:36105 (Silverfield_60)
eye_color_saturation,"""eye_color_saturation"" 191 ""eye_color_saturation"" 191",2,common/dna_data/agot_dna_north.txt:47649 (Umber_9)
eye_color_saturation,"""eye_color_saturation"" 57 ""eye_color_saturation"" 57",2,common/dna_data/agot_dna_north_ancestors.txt:6374 (Bolton_60)
eye_color_saturation,"""eye_color_saturation"" 63 ""eye_color_saturation"" 63",2,common/dna_data/agot_dna_north_ancestors.txt:6569 (Bolton_61)
eye_color_saturation,"""eye_color_saturation"" 83 ""eye_color_saturation"" 127",2,common/dna_data/agot_dna_north_ancestors.txt:22223 (Flint_27)
eye_color_saturation,"""eye_color_saturation"" 125 ""eye_color_saturation"" 0",2,common/dna_data/agot_dna_north_ancestors.txt:30049 (Karstark_20)
eye_color_saturation,"""eye_color_saturation"" 124 ""eye_color_saturation"" 0",2,common/dna_data/agot_dna_north_ancestors.txt:30245 (Karstark_21)
eye_color_saturation,"""eye_color_saturation"" 122 ""eye_color_saturation"" 0",2,common/dna_data/agot_dna_north_ancestors.txt:31225 (Karstark_26)
eye_color_saturation,"""eye_color_saturation"" 34 ""eye_color_saturation"" 34",2,common/dna_data/agot_dna_north_ancestors.txt:55679 (Stark_112)
eye_color_saturation,"""eye_color_saturation"" 31 ""eye_color_saturation"" 31",2,common/dna_data/agot_dna_north_ancestors.txt:60180 (Stark_133)
eye_color_saturation,"""eye_color_saturation"" 124 ""eye_color_saturation"" 122",2,common/dna_data/agot_dna_pentos_ancestors.txt:3236 (Haratis_82)
eye_color_saturation,"""eye_color_saturation"" 140 ""eye_color_saturation"" 122",2,common/dna_data/agot_dna_pentos_ancestors.txt:5581 (Paenaar_3)
eye_color_saturation,"""eye_color_saturation"" 140 ""eye_color_saturation"" 130",2,common/dna_data/agot_dna_pentos_ancestors.txt:6945 (Paenaar_69)
eye_color_saturation,"""eye_color_saturation"" 114 ""eye_color_saturation"" 125",2,common/dna_data/agot_dna_reach.txt:13182 (Chester_3)
eye_color_saturation,"""eye_color_saturation"" 124 ""eye_color_saturation"" 136",2,common/dna_data/agot_dna_reach.txt:13574 (Chester_47)
eye_color_saturation,"""vanilla_eye_saturation"" 131 ""vanilla_eye_saturation"" 131",2,common/dna_data/agot_dna_reach.txt:17682 (Conklyn_7)
eye_color_saturation,"""eye_color_saturation"" 125 ""eye_color_saturation"" 98",2,common/dna_data/agot_dna_reach.txt:19832 (Crane_1)
eye_color_saturation,"""eye_color_saturation"" 101 ""eye_color_saturation"" 137",2,common/dna_data/agot_dna_reach.txt:26673 (Grimm_1)
eye_color_saturation,"""eye_color_saturation"" 67 ""eye_color_saturation"" 127",2,common/dna_data/agot_dna_reach.txt:32340 (Lavenderne_68)
eye_color_saturation,"""eye_color_saturation"" 107 ""eye_color_saturation"" 124",2,common/dna_data/agot_dna_reach.txt:43084 (Rhysling_2)
eye_color_saturation,"""eye_color_saturation"" 118 ""eye_color_saturation"" 127",2,common/dna_data/agot_dna_reach.txt:49925 (Tarly_2)
eye_color_saturation,"""eye_color_saturation"" 104 ""eye_color_saturation"" 127",2,common/dna_data/agot_dna_reach.txt:54032 (Tyrell_27)
eye_color_saturation,"""eye_color_saturation"" 104 ""eye_color_saturation"" 107",2,common/dna_data/agot_dna_reach.txt:54227 (Tyrell_28)
eye_color_saturation,"""eye_color_saturation"" 120 ""eye_color_saturation"" 132",2,common/dna_data/agot_dna_reach.txt:63997 (Woodwright_3)
eye_color_saturation,"""eye_color_saturation"" 129 ""eye_color_saturation"" 124",2,common/dna_data/agot_dna_reach_ancestors.txt:1282 (Amandine_76)
eye_color_saturation,"""vanilla_eye_saturation"" 130 ""vanilla_eye_saturation"" 130",2,common/dna_data/agot_dna_reach_ancestors.txt:4209 (Ball_23)
eye_color_saturation,"""eye_color_saturation"" 117 ""eye_color_saturation"" 129",2,common/dna_data/agot_dna_reach_ancestors.txt:9292 (Beesbury_36)
eye_color_saturation,"""eye_color_saturation"" 166 ""eye_color_saturation"" 166",2,common/dna_data/agot_dna_reach_ancestors.txt:11831 (Blackbar_67)
eye_color_saturation,"""eye_color_saturation"" 128 ""eye_color_saturation"" 124",2,common/dna_data/agot_dna_reach_ancestors.txt:27442 (Florent_60)
eye_color_saturation,"""eye_color_saturation"" 127 ""eye_color_saturation"" 128",2,common/dna_data/agot_dna_reach_ancestors.txt:37409 (Hightower_121)
eye_color_saturation,"""eye_color_saturation"" 119 ""eye_color_saturation"" 125",2,common/dna_data/agot_dna_reach_ancestors.txt:73547 (Rowan_35)
eye_color_saturation,"""eye_color_saturation"" 92 ""eye_color_saturation"" 127",2,common/dna_data/agot_dna_reach_ancestors.txt:78822 (Strickland_33)
eye_color_saturation,"""eye_color_saturation"" 130 ""eye_color_saturation"" 97",2,common/dna_data/agot_dna_reach_ancestors.txt:80968 (Tyrell_72)
eye_color_saturation,"""eye_color_saturation"" 94 ""eye_color_saturation"" 127",2,common/dna_data/agot_dna_reach_ancestors.txt:88199 (Webber_12)
eye_color_saturation,"""eye_color_saturation"" 112 ""eye_color_saturation"" 139",2,common/dna_data/agot_dna_riverlands.txt:1283 (Blackwood_100)
eye_color_saturation,"""vanilla_eye_saturation"" 120 ""vanilla_eye_saturation"" 120",2,common/dna_data/agot_dna_riverlands.txt:7134 (Bracken_21)
eye_color_saturation,"""eye_color_saturation"" 130 ""eye_color_saturation"" 161",2,common/dna_data/agot_dna_riverlands.txt:25498 (Tully_2)
eye_color_saturation,"""eye_color_saturation"" 98 ""eye_color_saturation"" 161",2,common/dna_data/agot_dna_riverlands.txt:26280 (Tully_7)
eye_color_saturation,"""eye_color_saturation"" 126 ""eye_color_saturation"" 124",2,common/dna_data/agot_dna_riverlands.txt:28043 (Vance_Wayfarers_Rest_1)
eye_color_saturation,"""eye_color_saturation"" 103 ""eye_color_saturation"" 127",2,common/dna_data/agot_dna_riverlands_ancestors.txt:2259 (Blackwood_36)
eye_color_saturation,"""eye_color_saturation"" 127 ""eye_color_saturation"" 91",2,common/dna_data/agot_dna_riverlands_ancestors.txt:3630 (Blackwood_43)
eye_color_saturation,"""eye_color_saturation"" 170 ""eye_color_saturation"" 102",2,common/dna_data/agot_dna_riverlands_ancestors.txt:4803 (Blackwood_49)
eye_color_saturation,"""vanilla_eye_saturation"" 127 ""vanilla_eye_saturation"" 255",2,common/dna_data/agot_dna_riverlands_ancestors.txt:6953 (Blackwood_60)
eye_color_saturation,"""eye_color_saturation"" 122 ""eye_color_saturation"" 142",2,common/dna_data/agot_dna_riverlands_ancestors.txt:11255 (Blackwood_rs_50)
eye_color_saturation,"""eye_color_saturation"" 115 ""eye_color_saturation"" 91",2,common/dna_data/agot_dna_riverlands_ancestors.txt:12231 (Bracken_113)
eye_color_saturation,"""vanilla_eye_saturation"" 255 ""eye_color_saturation"" 114",2,common/dna_data/agot_dna_riverlands_ancestors.txt:17318 (Bracken_55)
eye_color_saturation,"""eye_color_saturation"" 127 ""eye_color_saturation"" 160",2,common/dna_data/agot_dna_riverlands_ancestors.txt:38811 (Mallister_49)
eye_color_saturation,"""eye_color_saturation"" 125 ""eye_color_saturation"" 92",2,common/dna_data/agot_dna_riverlands_ancestors.txt:51716 (Tully_35)
eye_color_saturation,"""eye_color_saturation"" 81 ""eye_color_saturation"" 127",2,common/dna_data/agot_dna_riverlands_ancestors.txt:59727 (Swill_48)
eye_color_saturation,"""eye_color_saturation"" 127 ""eye_color_saturation"" 153",2,common/dna_data/agot_dna_riverlands_freys.txt:11250 (Frey_79)
eye_color_saturation,"""eye_color_saturation"" 119 ""eye_color_saturation"" 127",2,common/dna_data/agot_dna_stormlands.txt:1868 (Baratheon_6)
eye_color_saturation,"""eye_color_saturation"" 121 ""eye_color_saturation"" 116",2,common/dna_data/agot_dna_stormlands.txt:7333 (Cole_28)
eye_color_saturation,"""eye_color_saturation"" 105 ""eye_color_saturation"" 136",2,common/dna_data/agot_dna_stormlands.txt:11439 (Errol_1)
eye_color_saturation,"""eye_color_saturation"" 125 ""eye_color_saturation"" 114",2,common/dna_data/agot_dna_stormlands_ancestors.txt:33730 (Tarth_26)
eye_color_saturation,"""eye_color_saturation"" 183 ""eye_color_saturation"" 183",2,common/dna_data/agot_dna_three_daughters.txt:8501 (Orthys_1)
eye_color_saturation,"""eye_color_saturation"" 137 ""eye_color_saturation"" 127",2,common/dna_data/agot_dna_three_daughters.txt:12603 (Sellos_2_A)
eye_color_saturation,"""eye_color_saturation"" 204 ""eye_color_saturation"" 204",2,common/dna_data/agot_dna_three_daughters_ancestors.txt:502 (Adarys_1)
eye_color_saturation,"""eye_color_saturation"" 123 ""eye_color_saturation"" 126",2,common/dna_data/agot_dna_three_daughters_ancestors.txt:8902 (Bazanne_79)
eye_color_saturation,"""vanilla_eye_saturation"" 106 ""vanilla_eye_saturation"" 106",2,common/dna_data/agot_dna_three_daughters_ancestors.txt:39768 (Orthys_46)
eye_color_saturation,"""eye_color_saturation"" 122 ""eye_color_saturation"" 101",2,common/dna_data/agot_dna_vale.txt:6177 (Elesham_2)
eye_color_saturation,"""eye_color_saturation"" 108 ""eye_color_saturation"" 86",2,common/dna_data/agot_dna_vale.txt:15765 (Tollett_3)
eye_color_saturation,"""eye_color_saturation"" 118 ""eye_color_saturation"" 128",2,common/dna_data/agot_dna_vale_ancestors.txt:10686 (Arryn_94)
eye_color_saturation,"""eye_color_saturation"" 125 ""eye_color_saturation"" 129",2,common/dna_data/agot_dna_valyria_ancestors.txt:499 (Varezys_1)
eye_color_saturation,"""eye_color_saturation"" 127 ""eye_color_saturation"" 111",2,common/dna_data/agot_dna_westerlands.txt:11841 (Lannister_137)
eye_color_saturation,"""eye_color_saturation"" 45 ""eye_color_saturation"" 45",2,common/dna_data/agot_dna_westerlands_ancestors.txt:9684 (Jast_65)
eye_color_saturation,"""eye_color_saturation"" 124 ""eye_color_saturation"" 172",2,common/dna_data/agot_dna_westerlands_ancestors.txt:36680 (Reyne_10)
eye_color_saturation,"""eye_color_saturation"" 125 ""eye_color_saturation"" 74",2,common/dna_data/agot_dna_westerlands_ancestors.txt:37463 (Reyne_15)
eye_color_saturation,"""eye_color_saturation"" 117 ""eye_color_saturation"" 126",1,common/dna_data/agot_dna_braavos.txt:696 (Courtesan_4)
eye_color_saturation,"""eye_color_saturation"" 131 ""eye_color_saturation"" 106",1,common/dna_data/agot_dna_braavos.txt:1478 (Dothare_75)
eye_color_saturation,"""eye_color_saturation"" 145 ""eye_color_saturation"" 127",1,common/dna_data/agot_dna_braavos_ancestors.txt:1085 (Antaryon_46)
eye_color_saturation,"""eye_color_saturation"" 125 ""eye_color_saturation"" 132",1,common/dna_data/agot_dna_braavos_ancestors.txt:3820 (Otherys_58)
eye_color_saturation,"""eye_color_saturation"" 122 ""eye_color_saturation"" 72",1,common/dna_data/agot_dna_braavos_ancestors.txt:4601 (Otherys_BP_3)
eye_color_saturation,"""eye_color_saturation"" 129 ""eye_color_saturation"" 126",1,common/dna_data/agot_dna_btw.txt:110 (Deglor_6)
eye_color_saturation,"""eye_color_saturation"" 127 ""vanilla_eye_saturation"" 173",1,common/dna_data/agot_dna_btw.txt:1286 (Giantsbane_5)
eye_color_saturation,"""eye_color_saturation"" 152 ""eye_color_saturation"" 125",1,common/dna_data/agot_dna_btw.txt:2459 (Rayder_2)
eye_color_saturation,"""eye_color_saturation"" 92 ""eye_color_saturation"" 85",1,common/dna_data/agot_dna_btw.txt:4024 (Weeper_1)
eye_color_saturation,"""eye_color_saturation"" 167 ""eye_color_saturation"" 167",1,common/dna_data/agot_dna_btw_ancestors.txt:2265 (King_Beyond_The_Wall_3)
eye_color_saturation,"""eye_color_saturation"" 130 ""eye_color_saturation"" 121",1,common/dna_data/agot_dna_btw_craster.txt:306 (Craster_12)
eye_color_saturation,"""eye_color_saturation"" 127 ""eye_color_saturation"" 121",1,common/dna_data/agot_dna_btw_craster.txt:892 (Craster_5)
