File,DNA,Coverage,Genes
common/dna_data/agot_dna_crownlands_ancestors.txt,Darke_7,31,189
common/dna_data/agot_dna_crownlands_ancestors.txt,Darke_8,31,188
common/dna_data/agot_dna_crownlands_ancestors.txt,Darke_9,31,189
common/dna_data/agot_dna_crownlands_ancestors.txt,Darklyn_1,31,189
common/dna_data/agot_dna_crownlands_ancestors.txt,Darklyn_10,31,187
common/dna_data/agot_dna_crownlands_ancestors.txt,Darklyn_12,31,187
common/dna_data/agot_dna_crownlands_ancestors.txt,Darklyn_12_A,31,188
common/dna_data/agot_dna_crownlands_ancestors.txt,Darklyn_13,31,187
common/dna_data/agot_dna_crownlands_ancestors.txt,Darklyn_18,31,189
common/dna_data/agot_dna_crownlands_ancestors.txt,Darklyn_2,31,189
common/dna_data/agot_dna_crownlands_ancestors.txt,Darklyn_20,31,188
common/dna_data/agot_dna_crownlands_ancestors.txt,Darklyn_3,31,189
common/dna_data/agot_dna_crownlands_ancestors.txt,Darklyn_38,31,188
common/dna_data/agot_dna_crownlands_ancestors.txt,Darklyn_4,31,189
common/dna_data/agot_dna_crownlands_ancestors.txt,Darklyn_40,31,189
common/dna_data/agot_dna_crownlands_ancestors.txt,Darklyn_41,31,189
common/dna_data/agot_dna_crownlands_ancestors.txt,Darklyn_42,31,189
common/dna_data/agot_dna_crownlands_ancestors.txt,Darklyn_43,31,189
common/dna_data/agot_dna_crownlands_ancestors.txt,Darklyn_44,31,188
common/dna_data/agot_dna_crownlands_ancestors.txt,Darklyn_45,31,189
common/dna_data/agot_dna_crownlands_ancestors.txt,Darklyn_46,31,188
common/dna_data/agot_dna_crownlands_ancestors.txt,Darklyn_47,31,189
common/dna_data/agot_dna_crownlands_ancestors.txt,Darklyn_48,31,189
common/dna_data/agot_dna_crownlands_ancestors.txt,Darklyn_49,31,188
common/dna_data/agot_dna_crownlands_ancestors.txt,Darklyn_5,31,189
common/dna_data/agot_dna_crownlands_ancestors.txt,Darklyn_52,31,189
common/dna_data/agot_dna_crownlands_ancestors.txt,Darklyn_6,31,188
common/dna_data/agot_dna_crownlands_ancestors.txt,Darklyn_63,31,187
common/dna_data/agot_dna_crownlands_ancestors.txt,Darklyn_66,31,189
common/dna_data/agot_dna_crownlands_ancestors.txt,Darklyn_67,31,189
common/dna_data/agot_dna_crownlands_ancestors.txt,Darklyn_7,31,189
common/dna_data/agot_dna_crownlands_ancestors.txt,Darklyn_8,31,189
common/dna_data/agot_dna_crownlands_ancestors.txt,Darklyn_9,31,189
common/dna_data/agot_dna_crownlands_ancestors.txt,Darkwood_39,31,188
common/dna_data/agot_dna_crownlands_ancestors.txt,Darkwood_41,31,188
common/dna_data/agot_dna_crownlands_ancestors.txt,Duskendale_1,31,189
common/dna_data/agot_dna_crownlands_ancestors.txt,Edgerton_11_B,31,189
common/dna_data/agot_dna_crownlands_ancestors.txt,Farring_21,31,189
common/dna_data/agot_dna_crownlands_ancestors.txt,Farring_33,31,188
common/dna_data/agot_dna_crownlands_ancestors.txt,Farring_56,31,188
common/dna_data/agot_dna_crownlands_ancestors.txt,Farring_61,31,188
common/dna_data/agot_dna_crownlands_ancestors.txt,Gaunt_11_B,31,189
common/dna_data/agot_dna_crownlands_ancestors.txt,Gaunt_18,31,189
common/dna_data/agot_dna_crownlands_ancestors.txt,Gaunt_60,31,189
common/dna_data/agot_dna_crownlands_ancestors.txt,Harte_16,31,189
common/dna_data/agot_dna_crownlands_ancestors.txt,Harte_20,31,188
common/dna_data/agot_dna_crownlands_ancestors.txt,Hayford_10,31,188
common/dna_data/agot_dna_crownlands_ancestors.txt,Hayford_12,31,189
common/dna_data/agot_dna_crownlands_ancestors.txt,Hayford_14,31,188
common/dna_data/agot_dna_crownlands_ancestors.txt,Hayford_22,31,189
common/dna_data/agot_dna_crownlands_ancestors.txt,Hayford_40,31,188
common/dna_data/agot_dna_crownlands_ancestors.txt,Hollard_23,31,188
common/dna_data/agot_dna_crownlands_ancestors.txt,Hollard_24,31,187
common/dna_data/agot_dna_crownlands_ancestors.txt,Kings_Mountain_14,31,188
common/dna_data/agot_dna_crownlands_ancestors.txt,Kings_Mountain_5,31,189
common/dna_data/agot_dna_crownlands_ancestors.txt,Langward_49,31,188
common/dna_data/agot_dna_crownlands_ancestors.txt,Langward_50,31,189
common/dna_data/agot_dna_crownlands_ancestors.txt,Leek_25,31,188
common/dna_data/agot_dna_crownlands_ancestors.txt,Leek_26,31,188
common/dna_data/agot_dna_crownlands_ancestors.txt,Leek_51,31,188
common/dna_data/agot_dna_crownlands_ancestors.txt,Massey_10,31,189
common/dna_data/agot_dna_crownlands_ancestors.txt,Massey_104,31,187
common/dna_data/agot_dna_crownlands_ancestors.txt,Massey_13,31,189
common/dna_data/agot_dna_crownlands_ancestors.txt,Massey_15,31,188
common/dna_data/agot_dna_crownlands_ancestors.txt,Massey_24,31,189
common/dna_data/agot_dna_crownlands_ancestors.txt,Massey_25,31,189
common/dna_data/agot_dna_crownlands_ancestors.txt,Massey_26,31,188
common/dna_data/agot_dna_crownlands_ancestors.txt,Massey_27,31,189
common/dna_data/agot_dna_crownlands_ancestors.txt,Massey_29,31,189
common/dna_data/agot_dna_crownlands_ancestors.txt,Massey_32,31,188
common/dna_data/agot_dna_crownlands_ancestors.txt,Massey_33,31,189
common/dna_data/agot_dna_crownlands_ancestors.txt,Massey_38,31,189
common/dna_data/agot_dna_crownlands_ancestors.txt,Massey_44,31,188
common/dna_data/agot_dna_crownlands_ancestors.txt,Massey_54,31,188
common/dna_data/agot_dna_crownlands_ancestors.txt,Massey_65,31,189
common/dna_data/agot_dna_crownlands_ancestors.txt,Massey_66,31,187
common/dna_data/agot_dna_crownlands_ancestors.txt,Massey_66_B,31,188
common/dna_data/agot_dna_crownlands_ancestors.txt,Massey_67,31,187
common/dna_data/agot_dna_crownlands_ancestors.txt,Massey_68,31,189
common/dna_data/agot_dna_crownlands_ancestors.txt,Massey_94,31,188
common/dna_data/agot_dna_crownlands_ancestors.txt,Quince_21_A,31,188
common/dna_data/agot_dna_crownlands_ancestors.txt,Rambton_24,31,188
common/dna_data/agot_dna_crownlands_ancestors.txt,Rambton_58,31,188
common/dna_data/agot_dna_crownlands_ancestors.txt,Rollingford_62,31,188
common/dna_data/agot_dna_crownlands_ancestors.txt,Rosby_13,31,188
common/dna_data/agot_dna_crownlands_ancestors.txt,Rosby_15,31,189
common/dna_data/agot_dna_crownlands_ancestors.txt,Rosby_16,31,188
common/dna_data/agot_dna_crownlands_ancestors.txt,Rosby_18,31,189
common/dna_data/agot_dna_crownlands_ancestors.txt,Rosby_23,31,189
common/dna_data/agot_dna_crownlands_ancestors.txt,Rosby_25,31,189
common/dna_data/agot_dna_crownlands_ancestors.txt,Rosby_28,31,189
common/dna_data/agot_dna_crownlands_ancestors.txt,Rosby_29,31,187
common/dna_data/agot_dna_crownlands_ancestors.txt,Rosby_30_B,31,188
common/dna_data/agot_dna_crownlands_ancestors.txt,Rosby_32,31,187
common/dna_data/agot_dna_crownlands_ancestors.txt,Rosby_33,31,189
common/dna_data/agot_dna_crownlands_ancestors.txt,Rosby_34,31,187
common/dna_data/agot_dna_crownlands_ancestors.txt,Rykker_24,31,188
common/dna_data/agot_dna_crownlands_ancestors.txt,Rykker_31,31,189
common/dna_data/agot_dna_crownlands_ancestors.txt,Staunton_19,31,189
common/dna_data/agot_dna_crownlands_ancestors.txt,Staunton_35,31,189
common/dna_data/agot_dna_crownlands_ancestors.txt,Staunton_47,31,188
common/dna_data/agot_dna_crownlands_ancestors.txt,Staunton_5,31,189
common/dna_data/agot_dna_crownlands_ancestors.txt,Stokeworth_15_B,31,188
common/dna_data/agot_dna_crownlands_ancestors.txt,Stokeworth_23,31,188
common/dna_data/agot_dna_crownlands_ancestors.txt,Stokeworth_25,31,189
common/dna_data/agot_dna_crownlands_ancestors.txt,Stokeworth_27,31,189
common/dna_data/agot_dna_crownlands_ancestors.txt,Stokeworth_33,31,188
common/dna_data/agot_dna_crownlands_ancestors.txt,Sunglass_17,31,188
common/dna_data/agot_dna_crownlands_ancestors.txt,Thorne_10,31,189
common/dna_data/agot_dna_crownlands_ancestors.txt,Thorne_11,31,187
common/dna_data/agot_dna_crownlands_ancestors.txt,Thorne_12,31,187
common/dna_data/agot_dna_crownlands_ancestors.txt,Thorne_13,31,187
common/dna_data/agot_dna_crownlands_ancestors.txt,Thorne_14,31,189
common/dna_data/agot_dna_crownlands_ancestors.txt,Thorne_15,31,187
common/dna_data/agot_dna_crownlands_ancestors.txt,Thorne_16,31,187
common/dna_data/agot_dna_crownlands_ancestors.txt,Thorne_17,31,189
common/dna_data/agot_dna_crownlands_ancestors.txt,Thorne_18,31,187
common/dna_data/agot_dna_crownlands_ancestors.txt,Thorne_19,31,187
common/dna_data/agot_dna_crownlands_ancestors.txt,Thorne_20,31,189
common/dna_data/agot_dna_crownlands_ancestors.txt,Thorne_21,31,189
common/dna_data/agot_dna_crownlands_ancestors.txt,Thorne_22,31,187
common/dna_data/agot_dna_crownlands_ancestors.txt,Thorne_23,31,187
common/dna_data/agot_dna_crownlands_ancestors.txt,Thorne_24,31,187
common/dna_data/agot_dna_crownlands_ancestors.txt,Thorne_24b,31,187
common/dna_data/agot_dna_crownlands_ancestors.txt,Thorne_25,31,187
common/dna_data/agot_dna_crownlands_ancestors.txt,Thorne_4,31,187
common/dna_data/agot_dna_crownlands_ancestors.txt,Thorne_5,31,189
common/dna_data/agot_dna_crownlands_ancestors.txt,Thorne_5_B,31,187
common/dna_data/agot_dna_crownlands_ancestors.txt,Thorne_6,31,187
common/dna_data/agot_dna_crownlands_ancestors.txt,Thorne_7,31,187
common/dna_data/agot_dna_crownlands_ancestors.txt,Thorne_8,31,187
common/dna_data/agot_dna_crownlands_ancestors.txt,Thorne_9,31,187
common/dna_data/agot_dna_crownlands_ancestors.txt,Whitfield_8_B,31,189
common/dna_data/agot_dna_dorne.txt,Allyrion_1,31,188
common/dna_data/agot_dna_dorne.txt,Allyrion_2,31,189
common/dna_data/agot_dna_dorne.txt,Allyrion_5,31,188
common/dna_data/agot_dna_dorne.txt,Allyrion_6,31,189
common/dna_data/agot_dna_dorne.txt,Allyrion_7,31,189
common/dna_data/agot_dna_dorne.txt,Allyrion_8,31,189
common/dna_data/agot_dna_dorne.txt,Blackmont_1,31,189
common/dna_data/agot_dna_dorne.txt,Blackmont_2,31,189
common/dna_data/agot_dna_dorne.txt,Briar_21,31,189
common/dna_data/agot_dna_dorne.txt,Claviger_104,31,189
common/dna_data/agot_dna_dorne.txt,Claviger_88,31,188
common/dna_data/agot_dna_dorne.txt,Claviger_96,31,189
common/dna_data/agot_dna_dorne.txt,Dalt_1,31,188
common/dna_data/agot_dna_dorne.txt,Dalt_2,31,189
common/dna_data/agot_dna_dorne.txt,Dalt_3,31,189
common/dna_data/agot_dna_dorne.txt,Dayne_1,31,189
common/dna_data/agot_dna_dorne.txt,Dayne_10,31,188
common/dna_data/agot_dna_dorne.txt,Dayne_12,31,187
common/dna_data/agot_dna_dorne.txt,Dayne_13,31,188
common/dna_data/agot_dna_dorne.txt,Dayne_14,31,189
common/dna_data/agot_dna_dorne.txt,Dayne_2,31,188
common/dna_data/agot_dna_dorne.txt,Dayne_3,31,188
common/dna_data/agot_dna_dorne.txt,Dayne_4,31,188
common/dna_data/agot_dna_dorne.txt,Dayne_5,31,189
common/dna_data/agot_dna_dorne.txt,Dayne_6,31,188
common/dna_data/agot_dna_dorne.txt,Dayne_7,31,189
common/dna_data/agot_dna_dorne.txt,Dayne_8,31,189
common/dna_data/agot_dna_dorne.txt,Dayne_9,31,187
common/dna_data/agot_dna_dorne.txt,Drinkwater_5,31,188
common/dna_data/agot_dna_dorne.txt,Flinders_59,31,188
common/dna_data/agot_dna_dorne.txt,Fowler_1,31,189
common/dna_data/agot_dna_dorne.txt,Fowler_2,31,188
common/dna_data/agot_dna_dorne.txt,Fowler_3,31,188
common/dna_data/agot_dna_dorne.txt,Fowler_53,31,189
common/dna_data/agot_dna_dorne.txt,Gargalen_1,31,189
common/dna_data/agot_dna_dorne.txt,Hull_10,31,189
common/dna_data/agot_dna_dorne.txt,Jordayne_1,31,189
common/dna_data/agot_dna_dorne.txt,Jordayne_2,31,188
common/dna_data/agot_dna_dorne.txt,Jordayne_59,31,189
common/dna_data/agot_dna_dorne.txt,Jordayne_60,31,189
common/dna_data/agot_dna_dorne.txt,Martell_1,31,188
common/dna_data/agot_dna_dorne.txt,Martell_10,31,189
common/dna_data/agot_dna_dorne.txt,Martell_11,31,188
common/dna_data/agot_dna_dorne.txt,Martell_12,31,188
common/dna_data/agot_dna_dorne.txt,Martell_13,31,188
common/dna_data/agot_dna_dorne.txt,Martell_14,31,188
common/dna_data/agot_dna_dorne.txt,Martell_15,31,188
common/dna_data/agot_dna_dorne.txt,Martell_16,31,188
common/dna_data/agot_dna_dorne.txt,Martell_17,31,188
common/dna_data/agot_dna_dorne.txt,Martell_18,31,188
common/dna_data/agot_dna_dorne.txt,Martell_19,31,188
common/dna_data/agot_dna_dorne.txt,Martell_2,31,189
common/dna_data/agot_dna_dorne.txt,Martell_20,31,189
common/dna_data/agot_dna_dorne.txt,Martell_3,31,189
common/dna_data/agot_dna_dorne.txt,Martell_4,31,189
common/dna_data/agot_dna_dorne.txt,Martell_7,31,188
common/dna_data/agot_dna_dorne.txt,Martell_8,31,189
common/dna_data/agot_dna_dorne.txt,Martell_9,31,188
common/dna_data/agot_dna_dorne.txt,Parry_86,31,188
common/dna_data/agot_dna_dorne.txt,Qorgyle_2,31,189
common/dna_data/agot_dna_dorne.txt,Qorgyle_4,31,189
common/dna_data/agot_dna_dorne.txt,Ronce_72,31,187
common/dna_data/agot_dna_dorne.txt,Santagar_1,31,188
common/dna_data/agot_dna_dorne.txt,Santagar_2,31,189
common/dna_data/agot_dna_dorne.txt,Santagar_3,31,189
common/dna_data/agot_dna_dorne.txt,Santagar_6,31,189
common/dna_data/agot_dna_dorne.txt,Santagar_60,31,189
common/dna_data/agot_dna_dorne.txt,Shade_87,31,189
common/dna_data/agot_dna_dorne.txt,Shanin_61,31,189
common/dna_data/agot_dna_dorne.txt,Shanin_75,31,188
common/dna_data/agot_dna_dorne.txt,Shell_Dorne_9,31,188
common/dna_data/agot_dna_dorne.txt,Toland_1,31,188
common/dna_data/agot_dna_dorne.txt,Toland_4,31,188
common/dna_data/agot_dna_dorne.txt,Toland_5,31,188
common/dna_data/agot_dna_dorne.txt,Uller_1,31,189
common/dna_data/agot_dna_dorne.txt,Uller_2,31,187
common/dna_data/agot_dna_dorne.txt,Uller_4,31,189
common/dna_data/agot_dna_dorne.txt,Uller_6,31,188
common/dna_data/agot_dna_dorne.txt,Vaith_1,31,189
common/dna_data/agot_dna_dorne.txt,Vaith_2,31,188
common/dna_data/agot_dna_dorne.txt,Vaith_3,31,189
common/dna_data/agot_dna_dorne.txt,Vestor_99,31,188
common/dna_data/agot_dna_dorne.txt,Yronwood_1,31,189
common/dna_data/agot_dna_dorne.txt,Yronwood_2,31,189
common/dna_data/agot_dna_dorne.txt,Yronwood_3,31,189
common/dna_data/agot_dna_dorne.txt,Yronwood_4,31,188
common/dna_data/agot_dna_dorne.txt,Yronwood_5,31,189
common/dna_data/agot_dna_dorne.txt,Yronwood_6,31,188
common/dna_data/agot_dna_dorne.txt,Yronwood_7,31,189
common/dna_data/agot_dna_dorne.txt,Martell_rs_8_A,31,188
common/dna_data/agot_dna_dorne.txt,Martell_rs_8_B,31,188
common/dna_data/agot_dna_dorne.txt,Naestadyr_1,31,189
common/dna_data/agot_dna_dorne.txt,Martell_rs_8_C,31,188
common/dna_data/agot_dna_dorne_ancestors.txt,Allyrion_17,31,189
common/dna_data/agot_dna_dorne_ancestors.txt,Allyrion_18,31,189
common/dna_data/agot_dna_dorne_ancestors.txt,Allyrion_19,31,189
common/dna_data/agot_dna_dorne_ancestors.txt,Allyrion_20,31,189
common/dna_data/agot_dna_dorne_ancestors.txt,Allyrion_21,31,189
common/dna_data/agot_dna_dorne_ancestors.txt,Allyrion_22,31,189
common/dna_data/agot_dna_dorne_ancestors.txt,Allyrion_23,31,188
common/dna_data/agot_dna_dorne_ancestors.txt,Allyrion_24,31,189
common/dna_data/agot_dna_dorne_ancestors.txt,Allyrion_25,31,188
common/dna_data/agot_dna_dorne_ancestors.txt,Allyrion_29,31,188
common/dna_data/agot_dna_dorne_ancestors.txt,Allyrion_49,31,188
common/dna_data/agot_dna_dorne_ancestors.txt,Allyrion_51,31,189
common/dna_data/agot_dna_dorne_ancestors.txt,Allyrion_52,31,188
common/dna_data/agot_dna_dorne_ancestors.txt,Allyrion_53,31,189
common/dna_data/agot_dna_dorne_ancestors.txt,Allyrion_54,31,188
common/dna_data/agot_dna_dorne_ancestors.txt,Aster_101,31,187
common/dna_data/agot_dna_dorne_ancestors.txt,Aster_85,31,189
common/dna_data/agot_dna_dorne_ancestors.txt,Belam_52,31,187
common/dna_data/agot_dna_dorne_ancestors.txt,Blackmont_10,31,189
common/dna_data/agot_dna_dorne_ancestors.txt,Blackmont_103,31,188
common/dna_data/agot_dna_dorne_ancestors.txt,Blackmont_108,31,188
common/dna_data/agot_dna_dorne_ancestors.txt,Blackmont_50,31,188
common/dna_data/agot_dna_dorne_ancestors.txt,Blackmont_51,31,189
common/dna_data/agot_dna_dorne_ancestors.txt,Blackmont_52,31,189
common/dna_data/agot_dna_dorne_ancestors.txt,Brook_58,31,189
common/dna_data/agot_dna_dorne_ancestors.txt,Brook_73,31,189
common/dna_data/agot_dna_dorne_ancestors.txt,Cage_51,31,188
common/dna_data/agot_dna_dorne_ancestors.txt,Cage_52,31,188
common/dna_data/agot_dna_dorne_ancestors.txt,Claviger_23,31,188
common/dna_data/agot_dna_dorne_ancestors.txt,Claviger_39,31,188
common/dna_data/agot_dna_dorne_ancestors.txt,Claviger_45,31,188
common/dna_data/agot_dna_dorne_ancestors.txt,Claviger_46,31,188
common/dna_data/agot_dna_dorne_ancestors.txt,Claviger_49,31,188
common/dna_data/agot_dna_dorne_ancestors.txt,Claviger_50,31,188
common/dna_data/agot_dna_dorne_ancestors.txt,Claviger_51,31,188
common/dna_data/agot_dna_dorne_ancestors.txt,Claviger_52,31,188
common/dna_data/agot_dna_dorne_ancestors.txt,Claviger_59,31,188
common/dna_data/agot_dna_dorne_ancestors.txt,Cook_12,31,189
common/dna_data/agot_dna_dorne_ancestors.txt,Dalt_11,31,189
common/dna_data/agot_dna_dorne_ancestors.txt,Dalt_12,31,189
common/dna_data/agot_dna_dorne_ancestors.txt,Dalt_13,31,188
common/dna_data/agot_dna_dorne_ancestors.txt,Dalt_14,31,189
common/dna_data/agot_dna_dorne_ancestors.txt,Dalt_15,31,188
common/dna_data/agot_dna_dorne_ancestors.txt,Dalt_20,31,188
common/dna_data/agot_dna_dorne_ancestors.txt,Dalt_29,31,189
common/dna_data/agot_dna_dorne_ancestors.txt,Dalt_41,31,189
common/dna_data/agot_dna_dorne_ancestors.txt,Dalt_43,31,188
common/dna_data/agot_dna_dorne_ancestors.txt,Dalt_46,31,188
common/dna_data/agot_dna_dorne_ancestors.txt,Dalt_47,31,189
common/dna_data/agot_dna_dorne_ancestors.txt,Dalt_48,31,188
common/dna_data/agot_dna_dorne_ancestors.txt,Dalt_50,31,189
common/dna_data/agot_dna_dorne_ancestors.txt,Dalt_9,31,189
common/dna_data/agot_dna_dorne_ancestors.txt,Dayne_11,31,188
common/dna_data/agot_dna_dorne_ancestors.txt,Dayne_138,31,187
common/dna_data/agot_dna_dorne_ancestors.txt,Dayne_15,31,189
common/dna_data/agot_dna_dorne_ancestors.txt,Dayne_160,31,188
common/dna_data/agot_dna_dorne_ancestors.txt,Dayne_163,31,189
common/dna_data/agot_dna_dorne_ancestors.txt,Dayne_164,31,188
common/dna_data/agot_dna_dorne_ancestors.txt,Dayne_165,31,189
common/dna_data/agot_dna_dorne_ancestors.txt,Dayne_166,31,189
common/dna_data/agot_dna_dorne_ancestors.txt,Dayne_167,31,189
common/dna_data/agot_dna_dorne_ancestors.txt,Dayne_17,31,189
common/dna_data/agot_dna_dorne_ancestors.txt,Dayne_175,31,188
common/dna_data/agot_dna_dorne_ancestors.txt,Dayne_18,31,187
common/dna_data/agot_dna_dorne_ancestors.txt,Dayne_181,31,189
common/dna_data/agot_dna_dorne_ancestors.txt,Dayne_19,31,187
common/dna_data/agot_dna_dorne_ancestors.txt,Dayne_20,31,189
common/dna_data/agot_dna_dorne_ancestors.txt,Dayne_21,31,189
common/dna_data/agot_dna_dorne_ancestors.txt,Dayne_22,31,189
common/dna_data/agot_dna_dorne_ancestors.txt,Dayne_23,31,189
common/dna_data/agot_dna_dorne_ancestors.txt,Dayne_24,31,188
common/dna_data/agot_dna_dorne_ancestors.txt,Dayne_29,31,189
common/dna_data/agot_dna_dorne_ancestors.txt,Dayne_31,31,189
common/dna_data/agot_dna_dorne_ancestors.txt,Dayne_33,31,187
common/dna_data/agot_dna_dorne_ancestors.txt,Dayne_34,31,189
common/dna_data/agot_dna_dorne_ancestors.txt,Dayne_35,31,189
common/dna_data/agot_dna_dorne_ancestors.txt,Dayne_36,31,189
common/dna_data/agot_dna_dorne_ancestors.txt,Dayne_37,31,189
common/dna_data/agot_dna_dorne_ancestors.txt,Dayne_38,31,189
common/dna_data/agot_dna_dorne_ancestors.txt,Dayne_50,31,187
common/dna_data/agot_dna_dorne_ancestors.txt,Dayne_58,31,188
common/dna_data/agot_dna_dorne_ancestors.txt,Dayne_59,31,188
common/dna_data/agot_dna_dorne_ancestors.txt,Dayne_60,31,187
common/dna_data/agot_dna_dorne_ancestors.txt,Dayne_62,31,188
common/dna_data/agot_dna_dorne_ancestors.txt,Dayne_63,31,187
common/dna_data/agot_dna_dorne_ancestors.txt,Dayne_64,31,188
common/dna_data/agot_dna_dorne_ancestors.txt,Dayne_66,31,187
common/dna_data/agot_dna_dorne_ancestors.txt,Dayne_67,31,187
common/dna_data/agot_dna_dorne_ancestors.txt,Dayne_68,31,187
common/dna_data/agot_dna_dorne_ancestors.txt,Dayne_69,31,188
common/dna_data/agot_dna_dorne_ancestors.txt,Dayne_71,31,187
common/dna_data/agot_dna_dorne_ancestors.txt,Dayne_72,31,189
common/dna_data/agot_dna_dorne_ancestors.txt,Dayne_73,31,189
common/dna_data/agot_dna_dorne_ancestors.txt,Dayne_74,31,189
common/dna_data/agot_dna_dorne_ancestors.txt,Dayne_75,31,189
common/dna_data/agot_dna_dorne_ancestors.txt,Dayne_80,31,189
common/dna_data/agot_dna_dorne_ancestors.txt,Dayne_81,31,187
common/dna_data/agot_dna_dorne_ancestors.txt,Dayne_82,31,189
common/dna_data/agot_dna_dorne_ancestors.txt,Dayne_83,31,188
common/dna_data/agot_dna_dorne_ancestors.txt,Dayne_94,31,188
common/dna_data/agot_dna_dorne_ancestors.txt,Dayne_97,31,188
common/dna_data/agot_dna_dorne_ancestors.txt,Dayne_98,31,189
common/dna_data/agot_dna_dorne_ancestors.txt,Dayne_99,31,189
common/dna_data/agot_dna_dorne_ancestors.txt,Dayne_rs_20,31,188
common/dna_data/agot_dna_dorne_ancestors.txt,Drinkwater_34,31,188
