File,Category,Lines,NonblankLines,ActiveLines,Bytes,SHA256
common/ethnicities/sand_dornish_5.txt,Gameplay scripts and history/data,636,515,496,24687,CEEE7283529D8794DAD6FBE8C5CE1184959DB104C61D337BF90820BBC3B17D7E
common/ethnicities/sand_dornish_6.txt,Gameplay scripts and history/data,552,437,426,19814,1DFF9275A71B923D4199CB969900DB4C30401701F4E3B04C628EBF7FA6703B9E
common/ethnicities/sand_dornish_7.txt,Gameplay scripts and history/data,554,439,428,19957,E065316E8A5DC2D21BC3F2AB9EB828D7BCFF66D4770BE8BFD6A3328535E6716D
common/ethnicities/sand_dornish_8.txt,Gameplay scripts and history/data,554,439,428,19951,75EDC25B8F6E5CCA58A0A602869E70F83BF712E46634F14C60A945322AC3A7F0
common/ethnicities/sand_dornish_9.txt,Gameplay scripts and history/data,554,439,428,19934,07569ED72279898A9BFF332A1E914CFC60876D6501D56B99D9FA69C7DAFD499B
common/event_backgrounds/asoiaf_event_backgrounds.txt,Gameplay scripts and history/data,31,28,28,1101,A2C47D23BE3DF1395D43FE93583CBDE39988A619A960F0DB4C2DF413073EA09B
common/game_concepts/asoiaf_game_concepts.txt,Gameplay scripts and history/data,6,6,6,217,6BC73478885FADE683E164EFEB5D2F03B4D9A5771F56858479413D201F698C0E
common/game_rules/asoiaf_game_rules.txt,Gameplay scripts and history/data,433,319,307,8255,880C28565B6793935F5BEFCE9AE91D07EE5CD4A15E6EA04391644BEBB906805D
common/genes/asoiaf_accessories_misc.txt,Gameplay scripts and history/data,154,148,134,2587,7B332F6C9EF7887E1924FB30B0806BF807027D72FD9E25DE0CFB3814250FEC33
common/modifiers/asoiaf_artifact_modifiers.txt,Gameplay scripts and history/data,95,84,81,2409,B781C7358E4A93E7C980133728BFF9DE1F077595C0DC26420F2E65E4EA7A894D
common/modifiers/asoiaf_canon_children_modifiers.txt,Gameplay scripts and history/data,1623,1622,1622,39557,359ECC47D8BBC8814AC73D7480AED47008287092AADCA0F05979465F0C5485FC
common/modifiers/asoiaf_county_modifiers.txt,Gameplay scripts and history/data,10,10,10,277,79171D7DD2766E260B92638BA816588AC70B7A5CC9585EA7F6E7BAFD7E9944D3
common/modifiers/asoiaf_modifiers.txt,Gameplay scripts and history/data,33,29,26,846,F58E7B863EC0A91A38DF0223E3932A4C2320D0910BD6EFC3A404E46AF05C7341
common/named_colors/asoiaf_colours.txt,Gameplay scripts and history/data,190,163,138,7101,6DCB155957CBCEF0A46DBE535290C6EF32D3569350FE1AFD1476E8AD9DDD6538
common/named_colors/zz_default_colors_overwrite.txt,Gameplay scripts and history/data,8,8,7,236,9F18D500704C7E8FCBBF8705302472F3F7C15D9A8E21EA63BA4930CE728A0557
common/nicknames/asoiaf_nicknames.txt,Gameplay scripts and history/data,11,11,11,354,6F3B9BB48D65C72595F6DE772EEE92E752CED2B02A95926F91F233CA8C87A916
common/on_action/asoiaf_army_on_actions.txt,Gameplay scripts and history/data,281,279,259,7855,F9F0F018872923F06680E696EF4411211F0721CD8F531792EAB47521B22D6797
common/on_action/asoiaf_death_on_actions.txt,Gameplay scripts and history/data,486,475,451,13256,1A2C04C0D6B7AEDE2F9A67A02ECA7E5ABFB52F8B15A10E67711A22E94574F124
common/on_action/asoiaf_marriage_concubinage_on_actions.txt,Gameplay scripts and history/data,228,222,215,7252,E7D473B5AC906A8CF4AF3BEB3AD8180FCB458DCC67A302CAE17A446B609F3F93
common/on_action/asoiaf_pregnancy_childbirth_on_actions.txt,Gameplay scripts and history/data,999,992,982,37519,B6D3920F559C7B6183C3DB9B8BE3B9BE80F99209FA71CEB2CA2562D8471796E9
common/on_action/asoiaf_setup.txt,Gameplay scripts and history/data,256,240,225,5608,7F25A4EEBEEA047BE468ADF362AE73D266A7B308D23897A31BBEA237C35BD239
common/on_action/asoiaf_war_on_actions.txt,Gameplay scripts and history/data,20,19,19,919,841A6B8D4104A4D000B8858774910E75D1425974FE9D1FCB1ACB07F87B086288
common/on_action/asoiaf_yearly_on_actions.txt,Gameplay scripts and history/data,932,919,881,28694,FB8C2952993E341FE23BF9E8BD0CC92C8C40E7F7E19540023DB6C06CD9A031A9
common/opinion_modifiers/asoiaf_opinion_modifiers.txt,Gameplay scripts and history/data,23,20,19,374,BCF0FD65F3D289DFFEAF6A2868DBD8BA9857BBB638F2021870F70E0E20B26461
common/scripted_character_templates/asoiaf_invader_templates.txt,Gameplay scripts and history/data,189,181,177,5888,67ED5A01E2B1226AD6EB5C496CFC00E71EF6536D699CFC547002EBE05889C0F2
common/scripted_effects/asoiaf_agot_overwrite_effects.txt,Gameplay scripts and history/data,1673,1356,1326,31232,04D527EDCE9813F551BFA06AA69FD0647C5D81B9BFEB0FEAE82F41BDA08B2E6B
common/scripted_effects/asoiaf_artefact_equip_effects.txt,Gameplay scripts and history/data,119,108,108,2957,F56F0486434985A8AEDDDD34AD03BEEB322F913143F0438EE98FE8A22A6FCEA2
common/scripted_effects/asoiaf_assign_inactive_traits_effects.txt,Gameplay scripts and history/data,2622,2613,2596,82607,4786ED9B37B34D4382DCBAEA41132CED9958F06E6F5AF6A04EC3688A2262416B
common/scripted_effects/asoiaf_canon_children_effects.txt,Gameplay scripts and history/data,13921,13163,13097,449882,919D83FF542167E0E2AF695ED4FF8EF97D9D8E4F088DDFEE34A36823E91A71DB
common/scripted_effects/asoiaf_clear_traits_effects.txt,Gameplay scripts and history/data,1038,1037,1036,16760,D595A8D3B2DD2F60FBB186D2765D98CB28F21AB789E3BC3896B7F7477C59087E
common/scripted_effects/asoiaf_contract_effects.txt,Gameplay scripts and history/data,218,209,209,5236,72D8437613609CA7D918E9FF7BE41806A676331021A2D59E2A9DDB893C811818
common/scripted_effects/asoiaf_crown_death_effects.txt,Gameplay scripts and history/data,408,408,407,16625,F65A15EF28FF6784EC7F5FB345BFE44AA926EDA52EA0072FF5C2C3F3FAB31EFF
common/scripted_effects/asoiaf_house_founding_effects.txt,Gameplay scripts and history/data,9,9,9,162,E1B367102A0C2C479485BE95253F3D7FC8B6718FF0DD116AA4B3767474439894
common/scripted_effects/asoiaf_red_priest_yearly_effects.txt,Gameplay scripts and history/data,29,28,0,860,F1615D29E5F180344B356E052D952EE908390B4A1A1CEFF31F6F9BB128BDE512
common/scripted_effects/asoiaf_scripted_effects_artifacts.txt,Gameplay scripts and history/data,2657,2526,2451,69174,42C5DA841DDB36017F8418637FB4438F344C100807334CF7D889B329BB90A8A7
common/scripted_effects/asoiaf_scripted_effects_strong_seed.txt,Gameplay scripts and history/data,431,428,395,13949,66047DE3DB0B82ACF206CAA15D576A69E25580314BC656256C1330C24DA0E866
common/scripted_effects/asoiaf_setup_effects.txt,Gameplay scripts and history/data,11570,11550,11381,360171,02D7650B6D706312B3259C91D484729B3B5452D5EB3AB14033BCB5442B401671
common/scripted_effects/asoiaf_sexuality_effects.txt,Gameplay scripts and history/data,54,54,54,1828,A5B398A3EFC6743A1A20B33B88A24244BCB292001835191BE693E484859F1395
common/scripted_effects/asoiaf_targaryen_invasion_claimants_effects.txt,Gameplay scripts and history/data,147,130,124,4140,D4F006BB9434F0975828DF61854904213124A3168D45C67A53AB533A681B96BB
common/scripted_effects/asoiaf_westeros_culture_fix.txt,Gameplay scripts and history/data,125,125,114,3931,FBFEA5856E5BDD215214123937F30EFD7E1ED9484781952639A37BB1E6EA4FF3
common/scripted_effects/asoiaf_westeros_heresy_fix.txt,Gameplay scripts and history/data,146,146,146,3097,408A01D09DF55C199000D9A2175B7D2B33558BDBE7E6963C2345DEC36AFE85F8
common/scripted_triggers/asoiaf_agot_overwrite_triggers.txt,Gameplay scripts and history/data,16,15,11,396,D35479A885DFC1CBC253E1D89BB93EF85DEF90E4329AFC6997A7F5867C982AFE
common/scripted_triggers/asoiaf_artefact_triggers.txt,Gameplay scripts and history/data,82,72,55,1878,D33EFC78AD6720A9467799BB07131E53DFB94980C46B609D52E26A0B86B15FB5
common/scripted_triggers/asoiaf_canon_children_triggers.txt,Gameplay scripts and history/data,2560,2539,2538,164196,B5E83DB3C1DFD66DD07446F3571CE569D184ACA343A4B3668003FB7052701A1D
common/scripted_triggers/asoiaf_clothing_triggers.txt,Gameplay scripts and history/data,138,136,90,3729,5E039BA54BDC8B0B9E13E4DA82C84B6730F2BA681DD0685DDE75CD4B5AD538B9
common/scripted_triggers/asoiaf_crown_death_triggers.txt,Gameplay scripts and history/data,99,99,97,7580,E60238B2AF24C8CA1705FBE5B7003C5DF17C80F5065006E3266216332A62B4EC
common/scripted_triggers/asoiaf_cultural_portrait_triggers.txt,Gameplay scripts and history/data,274,261,252,8275,AFA7D370413B23E25BC4D85EA6C4BCB1254C14AA0CACF7DC31DB1315B031C037
common/scripted_triggers/asoiaf_historicity_triggers.txt,Gameplay scripts and history/data,6,6,6,182,3397D991E80B1FE206AC7F1A57F11C3D1EEC735343DCA8487045875420EEB5F9
common/scripted_triggers/asoiaf_targaryen_invasion_claimants_triggers.txt,Gameplay scripts and history/data,6,6,0,214,61ABEE57CE942E6F09BF09749055783A337CE2BD1D78F1C413386A2FCD6B62C6
common/traits/asoiaf_canon_children_traits.txt,Gameplay scripts and history/data,2051,2037,2037,59172,BC8353D63B9F55C3AF64251D5FFC661E590C02EA0130A19B6ABAD60888A89615
common/traits/asoiaf_crown_death_traits.txt,Gameplay scripts and history/data,659,659,658,17862,363A1D3214EEF4C977952DF4D70B1553B5F791F23AC1417F9CB391FC21D4B6EA
common/on_action/agot_on_actions/test_title_on_actions.txt,Gameplay scripts and history/data,1054,1026,1012,33222,C5D8C4ED2A7E7D74C3CE69B813A59B79F2F9BA7A9051B986D8BE9B8DA6D3C909
common/legends/chronicles/asoiaf_chronicles.txt,Gameplay scripts and history/data,16,16,15,500,E955104CBA34347D34E2CB748BF6E2A2C899A94E45E8F18079E16EE6AFF5606B
common/legends/legend_seeds/asoiaf_legend_seeds.txt,Gameplay scripts and history/data,21,21,0,609,3F31672EDBCEF868ECAB040A22A6100AAF8A3E481EE8E624237F222A8DA6DE91
common/coat_of_arms/coat_of_arms/0_asoiaf_holy_orders.txt,Gameplay scripts and history/data,40,38,38,1100,6E97EC18B6DB83A1D7292EE1417F7CCA78305F9D8944DA8636465BD8130AAFE9
common/coat_of_arms/coat_of_arms/asoiaf_easter_egg_dynasties.txt,Gameplay scripts and history/data,321,319,319,11461,653B0F2D8DB1A953352B5663166768BB2250F53DDDCB0EDE907395EA6561ECBE
common/coat_of_arms/coat_of_arms/other_dynasties.txt,Gameplay scripts and history/data,12,12,12,371,9FC49F2B3CF1FFBAD7D06B57DB3CEDAD37CAC174DC9985E33F48F420A29D2694
common/coat_of_arms/coat_of_arms/test_bastard_templates.txt,Gameplay scripts and history/data,3297,3093,2843,99430,4423F19F9CE87F90AD4456B9D071D81696F188ADD7B69A646356D34E069CBD18
common/coat_of_arms/coat_of_arms/test_crownland_dynasties.txt,Gameplay scripts and history/data,1938,1850,1813,60436,62344D6B862E407C4938FA6D17FE113D218A6569AE8F6E606F209CA50A1F4599
common/coat_of_arms/coat_of_arms/test_dornish_dynasties.txt,Gameplay scripts and history/data,585,561,558,18529,90120A8D4BD800067392A06BCCEE503F021BF1209587388EC14B8107BAAD571F
common/coat_of_arms/coat_of_arms/test_ironborn_dynasties.txt,Gameplay scripts and history/data,497,473,462,13522,CA5F3FD85A4B73B27A814CDEC44531F1FF0D9405273069470E510DCF6675A7CE
common/coat_of_arms/coat_of_arms/test_laamps.txt,Gameplay scripts and history/data,216,207,207,5922,4AD06F1F76EA9E43BA955C8E914E81F4ABEFFDE75C8C922679577547975D460F
common/coat_of_arms/coat_of_arms/test_landed_titles.txt,Gameplay scripts and history/data,1203,1158,1153,33389,0FE9F593FE126327420593CAA665EB40599560CC17B0B2F15FB6553AD89EA530
common/coat_of_arms/coat_of_arms/test_northern_dynasties.txt,Gameplay scripts and history/data,1244,1181,1176,35565,680E7E748F72D470DCE05B6A3FAE91DC16BAC170F5612A1B4B36929C031AB0AF
common/coat_of_arms/coat_of_arms/test_personal_coas.txt,Gameplay scripts and history/data,2426,2282,2101,71037,E404F3471BDCA432BEE34062FE6B465A303EE20D091DE7E673C7432382D8B271
common/coat_of_arms/coat_of_arms/test_reach_dynasties.txt,Gameplay scripts and history/data,1880,1798,1792,56911,417E878F321EDFF35ED11D80CA5DBBA087B93D3023E953BC1CE2C44EFD4C4036
common/coat_of_arms/coat_of_arms/test_riverland_dynasties.txt,Gameplay scripts and history/data,984,946,945,28711,EA593611D2CA6ABE53FC50E17AF67EF2E6B70F706BCF07AC69863B2B7085D6FF
common/coat_of_arms/coat_of_arms/test_stormland_dynasties.txt,Gameplay scripts and history/data,1209,1081,1075,31692,285ECF0A8D3AFBDE92A279C94E6FA5CFD94371EFCF02DE98D94F63AB8FB25266
common/coat_of_arms/coat_of_arms/zzz_andalos_dynasties.txt,Gameplay scripts and history/data,37,36,36,1031,87C8AE35EF3122E7A6CA57DF3BC3142E8DB7AF1E613B7E4326E4EBF15AD20848
common/coat_of_arms/coat_of_arms/zzz_dynasties_faction_coas.txt,Gameplay scripts and history/data,502,469,469,14534,9304DA802F665685A960ED13FF2569360748836882CAF74980D20DC557626F54
common/coat_of_arms/coat_of_arms/zzz_pentos_dynasties.txt,Gameplay scripts and history/data,200,189,0,4280,2FC7F7F514DE9922AB080D8EBF85C020802CC470C09081234296282B317F54AF
common/coat_of_arms/coat_of_arms/zzz_pirate_dynasties.txt,Gameplay scripts and history/data,371,347,347,9375,89AF312979A624BD481E058A840639541930AA95259AF07512A5AE4187471B42
common/coat_of_arms/coat_of_arms/zzz_three_daughters_dynasties.txt,Gameplay scripts and history/data,321,300,79,7501,CE07D41BBFE1825176490732A04AA46AFD3DEE8EDE781D8BFDB405AFA850D9F8
common/coat_of_arms/coat_of_arms/zzz_vale_dynasties.txt,Gameplay scripts and history/data,988,938,908,27646,093BB52A7DC458575D1843CA2CF78400117EEAA171FFEC7A25117F50E254476F
common/coat_of_arms/coat_of_arms/zzz_westerland_dynasties.txt,Gameplay scripts and history/data,1208,1156,1155,39680,8A090F061949B1094ACCE45FA4AFA700A039B49A489D6A5216E5C1619E7908FE
common/coat_of_arms/template_lists/color_lists.txt,Gameplay scripts and history/data,911,882,721,18396,28FD382FBB2130005A273F212A1EB4B3093FC0AE72917DB335AA35BC01DA4656
common/artifacts/templates/asoiaf_artifacts_templates.txt,Gameplay scripts and history/data,260,217,188,5619,7819E8E963BC5929A3F43A39328F74C2AC6D543CAF395263EC98D4E7B1E58450
common/artifacts/visuals/asoiaf_visuals.txt,Gameplay scripts and history/data,102,97,92,2807,B772B389FBF5F94A4E0B8636E2493848B5E8C8F7B25CE6A55047D830A7701817
