"Key","MainFile","MainLine","TranslationFile","TranslationLine","Text"
"action_heir_in_line_of_succession_for_title_combined_unimportant","localization/replace/english/important_actions_l_english.yml","461","localization/replace/russian/important_actions_l_russian.yml","461","$action_in_line_of_succession_for_title_combined_unimportant$"
"action_heir_in_line_of_succession_for_title_label","localization/replace/english/important_actions_l_english.yml","458","localization/replace/russian/important_actions_l_russian.yml","458","$action_heir_in_line_of_succession_for_title$"
"action_heir_in_line_of_succession_for_title_unimportant","localization/replace/english/important_actions_l_english.yml","462","localization/replace/russian/important_actions_l_russian.yml","462","$action_in_line_of_succession_for_title_unimportant$"
"action_hook_expiring_combined_group_name","localization/replace/english/important_actions_l_english.yml","569","localization/replace/russian/important_actions_l_russian.yml","569","$action_hook_expiring_combined_group_label$"
"action_in_debt_click","localization/replace/english/important_actions_l_english.yml","355","localization/replace/russian/important_actions_l_russian.yml","355",""
"action_in_debt_landless","localization/replace/english/important_actions_l_english.yml","1020","localization/replace/russian/important_actions_l_russian.yml","1020","$action_in_debt$"
"action_in_debt_landless_click","localization/replace/english/important_actions_l_english.yml","1023","localization/replace/russian/important_actions_l_russian.yml","1023","$action_in_debt_click$"
"action_in_debt_landless_label","localization/replace/english/important_actions_l_english.yml","1021","localization/replace/russian/important_actions_l_russian.yml","1021","$action_in_debt_label$"
"action_in_line_of_succession_for_title_label","localization/replace/english/important_actions_l_english.yml","447","localization/replace/russian/important_actions_l_russian.yml","447","$action_in_line_of_succession_for_title$"
"action_in_treasury_debt","localization/replace/english/important_actions_l_english.yml","356","localization/replace/russian/important_actions_l_russian.yml","356","$action_in_debt$"
"action_in_treasury_debt_click","localization/replace/english/important_actions_l_english.yml","359","localization/replace/russian/important_actions_l_russian.yml","359","$action_in_debt_click$"
"action_in_treasury_debt_label","localization/replace/english/important_actions_l_english.yml","357","localization/replace/russian/important_actions_l_russian.yml","357","$action_in_debt_label$"
"action_invested_candidate_not_inheriting_admin_title_combined_group_name","localization/replace/english/important_actions_l_english.yml","1048","localization/replace/russian/important_actions_l_russian.yml","1048","$action_invested_candidate_not_inheriting_admin_title$"
"action_invested_candidate_not_inheriting_admin_title_combined_label","localization/replace/english/important_actions_l_english.yml","1050","localization/replace/russian/important_actions_l_russian.yml","1050","[landed_title.Custom('GetTierIcon')] [landed_title.GetNameNoTooltip]"
"action_invested_candidate_not_inheriting_admin_title_combined_unimportant","localization/replace/english/important_actions_l_english.yml","1051","localization/replace/russian/important_actions_l_russian.yml","1051","$action_invested_candidate_not_inheriting_admin_title_unimportant$"
"action_invited_to_activity_label","localization/replace/english/important_actions_l_english.yml","329","localization/replace/russian/important_actions_l_russian.yml","329","[activity.GetName]"
"ACTION_IS_VISIBLE_READ_UNREAD","localization/replace/english/important_actions_l_english.yml","488","localization/replace/russian/important_actions_l_russian.yml","488","[Select_CString( ImportantActionItem.IsRead, '#same', '#medium')] [ImportantActionItem.GetLabel]#!"
"ACTION_IS_VISIBLE_READ_UNREAD_COMBINED","localization/replace/english/important_actions_l_english.yml","489","localization/replace/russian/important_actions_l_russian.yml","489","[Select_CString( ImportantActionItem.IsRead, '#same', '#medium;italic')] [ImportantActionItem.GetCombinedLabel]#!"
"action_join_tributary_war_combined_group_description","localization/replace/english/important_actions_l_english.yml","1080","localization/replace/russian/important_actions_l_russian.yml","1080","$action_join_tributary_war_desc$"
"action_join_tributary_war_combined_group_name","localization/replace/english/important_actions_l_english.yml","1079","localization/replace/russian/important_actions_l_russian.yml","1079","$action_join_tributary_war_combined_group_label$"
"action_join_tributary_war_combined_label","localization/replace/english/important_actions_l_english.yml","1078","localization/replace/russian/important_actions_l_russian.yml","1078","$action_join_tributary_war_desc$"
"action_laamp_apprehension_threat_combined_group_name","localization/replace/english/important_actions_l_english.yml","1001","localization/replace/russian/important_actions_l_russian.yml","1001","$action_laamp_apprehension_threat$"
"action_legal_meddling_combined_group_description","localization/replace/english/important_actions_l_english.yml","797","localization/replace/russian/important_actions_l_russian.yml","797","$action_legal_meddling_desc$"
"action_legal_meddling_combined_group_name","localization/replace/english/important_actions_l_english.yml","795","localization/replace/russian/important_actions_l_russian.yml","795","$action_legal_meddling$"
"action_lifestyle_diplo","localization/replace/english/important_actions_l_english.yml","61","localization/replace/russian/important_actions_l_russian.yml","61","$action_can_spend_perk_point$"
"action_lifestyle_diplo_click","localization/replace/english/important_actions_l_english.yml","64","localization/replace/russian/important_actions_l_russian.yml","64","$action_can_spend_perk_point_click$"
"action_lifestyle_diplo_desc","localization/replace/english/important_actions_l_english.yml","63","localization/replace/russian/important_actions_l_russian.yml","63","$action_can_spend_perk_point_desc$"
"action_lifestyle_diplo_label","localization/replace/english/important_actions_l_english.yml","62","localization/replace/russian/important_actions_l_russian.yml","62","$action_can_spend_perk_point_label$"
"action_lifestyle_intrigue","localization/replace/english/important_actions_l_english.yml","66","localization/replace/russian/important_actions_l_russian.yml","66","$action_can_spend_perk_point$"
"action_lifestyle_intrigue_click","localization/replace/english/important_actions_l_english.yml","69","localization/replace/russian/important_actions_l_russian.yml","69","$action_can_spend_perk_point_click$"
"action_lifestyle_intrigue_desc","localization/replace/english/important_actions_l_english.yml","68","localization/replace/russian/important_actions_l_russian.yml","68","$action_can_spend_perk_point_desc$"
"action_lifestyle_intrigue_label","localization/replace/english/important_actions_l_english.yml","67","localization/replace/russian/important_actions_l_russian.yml","67","$action_can_spend_perk_point_label$"
"action_lifestyle_learning","localization/replace/english/important_actions_l_english.yml","71","localization/replace/russian/important_actions_l_russian.yml","71","$action_can_spend_perk_point$"
"action_lifestyle_learning_click","localization/replace/english/important_actions_l_english.yml","74","localization/replace/russian/important_actions_l_russian.yml","74","$action_can_spend_perk_point_click$"
"action_lifestyle_learning_desc","localization/replace/english/important_actions_l_english.yml","73","localization/replace/russian/important_actions_l_russian.yml","73","$action_can_spend_perk_point_desc$"
"action_lifestyle_learning_label","localization/replace/english/important_actions_l_english.yml","72","localization/replace/russian/important_actions_l_russian.yml","72","$action_can_spend_perk_point_label$"
"action_lifestyle_martial","localization/replace/english/important_actions_l_english.yml","76","localization/replace/russian/important_actions_l_russian.yml","76","$action_can_spend_perk_point$"
"action_lifestyle_martial_click","localization/replace/english/important_actions_l_english.yml","79","localization/replace/russian/important_actions_l_russian.yml","79","$action_can_spend_perk_point_click$"
"action_lifestyle_martial_desc","localization/replace/english/important_actions_l_english.yml","78","localization/replace/russian/important_actions_l_russian.yml","78","$action_can_spend_perk_point_desc$"
"action_lifestyle_martial_label","localization/replace/english/important_actions_l_english.yml","77","localization/replace/russian/important_actions_l_russian.yml","77","$action_can_spend_perk_point_label$"
"action_lifestyle_stewarship","localization/replace/english/important_actions_l_english.yml","81","localization/replace/russian/important_actions_l_russian.yml","81","$action_can_spend_perk_point$"
"action_lifestyle_stewarship_click","localization/replace/english/important_actions_l_english.yml","84","localization/replace/russian/important_actions_l_russian.yml","84","$action_can_spend_perk_point_click$"
"action_lifestyle_stewarship_desc","localization/replace/english/important_actions_l_english.yml","83","localization/replace/russian/important_actions_l_russian.yml","83","$action_can_spend_perk_point_desc$"
"action_lifestyle_stewarship_label","localization/replace/english/important_actions_l_english.yml","82","localization/replace/russian/important_actions_l_russian.yml","82","$action_can_spend_perk_point_label$"
"action_lifestyle_wanderer","localization/replace/english/important_actions_l_english.yml","86","localization/replace/russian/important_actions_l_russian.yml","86","$action_can_spend_perk_point$"
"action_lifestyle_wanderer_click","localization/replace/english/important_actions_l_english.yml","89","localization/replace/russian/important_actions_l_russian.yml","89","$action_can_spend_perk_point_click$"
"action_lifestyle_wanderer_desc","localization/replace/english/important_actions_l_english.yml","88","localization/replace/russian/important_actions_l_russian.yml","88","$action_can_spend_perk_point_desc$"
