"Key","MainFile","MainLine","English","Translation","TranslationPresent","BuiltinRussian","BuiltinFile","BuiltinLine","BuiltinIdenticalToEnglish","ExternalCatalog","ExternalFile","ExternalLine","ExternalRussian","AnyCyrillic"
"agot_targaryen_exile_invasion.9999.b","localization/replace/english/more_dragon_eggs_events_l_english.yml","129","Show him mercy!","Помиловать его!","True","Помиловать его!","localization/replace/russian/more_dragon_eggs_events_l_russian.yml","126","False",,,,,"True"
"agot_targaryen_exile_invasion.9999.desc","localization/replace/english/more_dragon_eggs_events_l_english.yml","128","Now that I lead the Exiles and hold the entire Targaryen Dynasty on my shoulders, I must decide what to do with my arrogant and callous brother.","Теперь, когда я возглавляю Изгнанников и несу на своих плечах всю династию Таргариенов, я должен решить, что делать с моим высокомерным и жестоким братом.","True","Теперь, когда я возглавляю Изгнанников и несу на своих плечах всю династию Таргариенов, я должен решить, что делать с моим высокомерным и жестоким братом.","localization/replace/russian/more_dragon_eggs_events_l_russian.yml","125","False",,,,,"True"
"agot_targaryen_exile_invasion.9999.t","localization/replace/english/more_dragon_eggs_events_l_english.yml","127","A Crown for a King","Корона для короля","True","Корона для короля","localization/replace/russian/more_dragon_eggs_events_l_russian.yml","124","False",,,,,"True"
"anogaros_desc","localization/replace/english/agot/agot_artifacts/mde_artifacts_l_english.yml","159","Anogaros","","False",,,,"False",,,,,"False"
"archonei_desc","localization/replace/english/agot/agot_artifacts/mde_artifacts_l_english.yml","161","Archonei","","False",,,,"False",,,,,"False"
"arrax_desc","localization/replace/english/agot/agot_artifacts/mde_artifacts_l_english.yml","176","Arrax","","False",,,,"False",,,,,"False"
"artifact_market_button_manager_text","localization/replace/english/more_dragon_eggs_ui_l_english.yml","9","Toggle Artifact Market Button","","False",,,,"False",,,,,"False"
"balerion_desc","localization/replace/english/agot/agot_artifacts/mde_artifacts_l_english.yml","162","Balerion","","False",,,,"False",,,,,"False"
"buttons_toggle","localization/replace/english/more_dragon_eggs_ui_l_english.yml","114","Buttons","","False",,,,"False",,,,,"False"
"can_move_a_dragon_tooltip","localization/replace/english/more_dragon_eggs_events_l_english.yml","106","You are eligible to move a dragon.","Вы можете переместить дракона.","True","Вы можете переместить дракона.","localization/replace/russian/more_dragon_eggs_events_l_russian.yml","103","False",,,,,"True"
"cannibal_desc","localization/replace/english/agot/agot_artifacts/mde_artifacts_l_english.yml","186","Cannibal","","False",,,,"False",,,,,"False"
"cannibal_lair_desc","localization/replace/english/more_dragon_eggs_travel_l_english.yml","8","The interior of Skagos is the rumored resting place of the dragon Cannibal, as he was last seen flying of in the direction of the cannibal filled island.","Внутренние земли Скагоса считаются возможным убежищем дракона Каннибала, которого в последний раз видели летящим к этому острову, населённому каннибалами.","True","Внутренние земли Скагоса считаются предполагаемым местом обитания дракона Каннибала, которого в последний раз видели летящим в направлении этого острова, населенного каннибалами.","localization/replace/russian/more_dragon_eggs_travel_l_russian.yml","12","False",,,,,"True"
"cannibal_lair_name","localization/replace/english/more_dragon_eggs_travel_l_english.yml","5","The Cannibal Lair","Логово Каннибала","True","Логово Каннибала","localization/replace/russian/more_dragon_eggs_travel_l_russian.yml","5","False",,,,,"True"
"caraxes_desc","localization/replace/english/agot/agot_artifacts/mde_artifacts_l_english.yml","166","Caraxes","","False",,,,"False",,,,,"False"
"choose_dragonblood_tooltip","localization/replace/english/more_dragon_eggs_decisions_l_english.yml","57","You will be brought a list of all dragonblooded people","Показать список всех носителей крови дракона.","True","Вам будет представлен список всех людей с драконьей кровью","localization/replace/russian/more_dragon_eggs_decisions_l_russian.yml","57","False",,,,,"True"
"daenerys_1_desc","localization/replace/english/agot/agot_artifacts/mde_artifacts_l_english.yml","209","Hurax","","False",,,,"False",,,,,"False"
"debug_give_all_eggs","localization/replace/english/mde_demand_egg_events_l_english.yml","71","#bold #color_red Debug:#!#! Give All Dragon Eggs","#bold #color_red Отладка:#!#! Отдать все драконьи яйца","True","#bold #color_red Отладка:#!#! Отдать все яйца драконов","localization/replace/russian/mde_demand_egg_events_l_russian.yml","71","False",,,,,"True"
"debug_give_all_eggs_desc","localization/replace/english/mde_demand_egg_events_l_english.yml","72","[recipient.GetName] recieves every egg","[recipient.GetName] получает все драконьи яйца","True","[recipient.GetName] получает все яйца","localization/replace/russian/mde_demand_egg_events_l_russian.yml","72","False",,,,,"True"
"debug_hatch_egg","localization/replace/english/mde_demand_egg_events_l_english.yml","74","#bold #color_red Debug:#!#! Hatch Egg","#bold #color_red Отладка:#!#! Вывести дракона из яйца","True","#bold #color_red Отладка:#!#! Высидеть яйцо","localization/replace/russian/mde_demand_egg_events_l_russian.yml","74","False",,,,,"True"
"debug_hatch_egg_bond_desc","localization/replace/english/mde_demand_egg_events_l_english.yml","75","[recipient.GetName] will bond with the dragon that hatches from the egg","[recipient.GetName] установит связь с драконом, появившимся из этого яйца","True","[recipient.GetName] установит связь с драконом, вылупившимся из яйца","localization/replace/russian/mde_demand_egg_events_l_russian.yml","75","False",,,,,"True"
"debug_hatch_egg_own_desc","localization/replace/english/mde_demand_egg_events_l_english.yml","76","[recipient.GetName] will own the dragon that hatches from the egg","[recipient.GetName] станет владельцем дракона, появившегося из этого яйца","True","[recipient.GetName] будет владеть драконом, вылупившимся из яйца","localization/replace/russian/mde_demand_egg_events_l_russian.yml","76","False",,,,,"True"
"debug_hatch_egg_own_pit_desc","localization/replace/english/mde_demand_egg_events_l_english.yml","77","[recipient.GetEmployer.GetName] will own the dragon that hatches from the egg","[recipient.GetEmployer.GetName] станет владельцем дракона, появившегося из этого яйца","True","[recipient.GetEmployer.GetName] будет владеть драконом, вылупившимся из яйца","localization/replace/russian/mde_demand_egg_events_l_russian.yml","77","False",,,,,"True"
