File,DNA,OldGene,Allele,LegacyTemplate,LegacyValue,TargetGene,BeforeTemplate,BeforeValue,AfterTemplate,AfterValue,RequestedDelta,AppliedSignedDelta,Decision
common/dna_data/test_dna_westerlands.txt,Clegane_asoiaf_4,gene_eye_shut_top,dominant,eye_shut_top,149,gene_bs_eye_upper_lid_size,eye_upper_lid_size_neg,40,eye_upper_lid_size_neg,29,11,11,weak_signed_analogy
common/dna_data/test_dna_westerlands.txt,Clegane_asoiaf_4,gene_eye_shut_top,recessive,eye_shut_top,149,gene_bs_eye_upper_lid_size,eye_upper_lid_size_neg,40,eye_upper_lid_size_neg,29,11,11,weak_signed_analogy
common/dna_data/test_dna_westerlands.txt,Clegane_asoiaf_4,gene_eye_shut_bottom,dominant,eye_shut_bottom,124,gene_bs_eye_lower_lid_size,vanilla_eye_lower_lid_size,0,vanilla_eye_lower_lid_size,0,-2,0,neutral_no_negative_lower_lid_analogue
common/dna_data/test_dna_westerlands.txt,Clegane_asoiaf_4,gene_eye_shut_bottom,recessive,eye_shut_bottom,124,gene_bs_eye_lower_lid_size,vanilla_eye_lower_lid_size,0,vanilla_eye_lower_lid_size,0,-2,0,neutral_no_negative_lower_lid_analogue
common/dna_data/test_dna_westerlands.txt,Clegane_asoiaf_4,gene_bs_eye_fold_2,dominant,eye_fold_2,91,gene_bs_eye_fold_shape,eye_fold_shape_pos,75,eye_fold_shape_pos,75,,,preserve_existing_primary_fold
common/dna_data/test_dna_westerlands.txt,Clegane_asoiaf_4,gene_bs_eye_fold_2,recessive,eye_fold_2,91,gene_bs_eye_fold_shape,eye_fold_shape_pos,75,eye_fold_shape_pos,75,,,preserve_existing_primary_fold
common/dna_data/test_dna_westerlands.txt,Payne_asoiaf_6,gene_eye_size,dominant,eye_size,115,gene_bs_eye_size,eye_size_pos,49,eye_size_pos,43,-6,-6,weak_signed_analogy
common/dna_data/test_dna_westerlands.txt,Payne_asoiaf_6,gene_eye_size,recessive,eye_size,115,gene_bs_eye_size,eye_size_pos,49,eye_size_pos,43,-6,-6,weak_signed_analogy
common/dna_data/test_dna_westerlands.txt,Payne_asoiaf_6,gene_eye_shut_top,dominant,eye_shut_top,128,gene_bs_eye_upper_lid_size,eye_upper_lid_size_pos,19,eye_upper_lid_size_pos,19,0,0,preserve_near_midpoint
common/dna_data/test_dna_westerlands.txt,Payne_asoiaf_6,gene_eye_shut_top,recessive,eye_shut_top,128,gene_bs_eye_upper_lid_size,eye_upper_lid_size_pos,19,eye_upper_lid_size_pos,19,0,0,preserve_near_midpoint
common/dna_data/test_dna_westerlands.txt,Payne_asoiaf_6,gene_eye_shut_bottom,dominant,eye_shut_bottom,167,gene_bs_eye_lower_lid_size,vanilla_eye_lower_lid_size,0,eye_lower_lid_size,16,16,16,weak_positive_lower_lid_analogy
common/dna_data/test_dna_westerlands.txt,Payne_asoiaf_6,gene_eye_shut_bottom,recessive,eye_shut_bottom,167,gene_bs_eye_lower_lid_size,vanilla_eye_lower_lid_size,0,eye_lower_lid_size,16,16,16,weak_positive_lower_lid_analogy
common/dna_data/test_dna_westerlands.txt,Payne_asoiaf_6,gene_bs_eye_fold_2,dominant,eye_fold_2,15,gene_bs_eye_fold_shape,eye_fold_shape_pos,0,eye_fold_shape_neg_02,15,,,same_attribute_in_free_slot_current_AGOT_range
common/dna_data/test_dna_westerlands.txt,Payne_asoiaf_6,gene_bs_eye_fold_2,recessive,eye_fold_2,15,gene_bs_eye_fold_shape,eye_fold_shape_pos,0,eye_fold_shape_neg_02,15,,,same_attribute_in_free_slot_current_AGOT_range
common/dna_data/test_dna_westerlands.txt,Vikary_asoiaf_1,gene_eye_size,dominant,eye_size,127,gene_bs_eye_size,eye_size_neg,126,eye_size_neg,126,0,0,preserve_near_midpoint
common/dna_data/test_dna_westerlands.txt,Vikary_asoiaf_1,gene_eye_size,recessive,eye_size,127,gene_bs_eye_size,eye_size_neg,126,eye_size_neg,126,0,0,preserve_near_midpoint
common/dna_data/test_dna_westerlands.txt,Vikary_asoiaf_1,gene_eye_shut_top,dominant,eye_shut_top,126,gene_bs_eye_upper_lid_size,eye_upper_lid_size_pos,255,eye_upper_lid_size_pos,254,-1,-1,weak_signed_analogy
common/dna_data/test_dna_westerlands.txt,Vikary_asoiaf_1,gene_eye_shut_top,recessive,eye_shut_top,126,gene_bs_eye_upper_lid_size,eye_upper_lid_size_pos,255,eye_upper_lid_size_pos,254,-1,-1,weak_signed_analogy
common/dna_data/test_dna_westerlands.txt,Vikary_asoiaf_1,gene_eye_shut_bottom,dominant,eye_shut_bottom,124,gene_bs_eye_lower_lid_size,vanilla_eye_lower_lid_size,0,vanilla_eye_lower_lid_size,0,-2,0,neutral_no_negative_lower_lid_analogue
common/dna_data/test_dna_westerlands.txt,Vikary_asoiaf_1,gene_eye_shut_bottom,recessive,eye_shut_bottom,124,gene_bs_eye_lower_lid_size,vanilla_eye_lower_lid_size,0,vanilla_eye_lower_lid_size,0,-2,0,neutral_no_negative_lower_lid_analogue
